rebalance_period_end,available_date,execution_date,ticker,sector,sy_score,rank,weight,entry_close
2019-06-30,2019-08-04,2019-08-05,DUK,Electric & Other Services Combined,0.2513498623582582,20,0.03333333333333333,65.90264892578125
2019-06-30,2019-08-04,2019-08-05,BMY,Pharmaceutical Preparations,0.12770686309480173,21,0.03333333333333333,35.15238952636719
2019-06-30,2019-08-04,2019-08-05,C,National Commercial Banks,0.12578293096999454,22,0.03333333333333333,51.52091598510742
2019-06-30,2019-08-04,2019-08-05,ORCL,Services-Prepackaged Software,0.09932078298931017,23,0.03333333333333333,48.75900650024414
2019-06-30,2019-08-04,2019-08-05,UPS,Trucking & Courier Services (No Air),0.049360461476923426,24,0.03333333333333333,86.287353515625
2019-06-30,2019-08-04,2019-08-05,INTC,Semiconductors & Related Devices,0.022767736812914427,25,0.03333333333333333,40.928749084472656
2019-06-30,2019-08-04,2019-08-05,RTX,Aircraft Engines & Engine Parts,0.0031461337969956316,26,0.03333333333333333,67.62889099121094
2019-06-30,2019-08-04,2019-08-05,JNJ,Pharmaceutical Preparations,-0.003532110130075247,27,0.03333333333333333,107.79511260986328
2019-06-30,2019-08-04,2019-08-05,GS,"Security Brokers, Dealers & Flotation Companies",-0.06340763072090284,28,0.03333333333333333,171.91014099121094
2019-06-30,2019-08-04,2019-08-05,MRK,Pharmaceutical Preparations,-0.08693885382079163,29,0.03333333333333333,64.23619842529297
2019-06-30,2019-08-04,2019-08-05,PEP,Beverages,-0.11428172981997127,30,0.03333333333333333,101.27169036865234
2019-09-30,2019-11-04,2019-11-05,LRCX,"Special Industry Machinery, NEC",11.216444619035364,1,0.03333333333333333,25.749547958374023
2019-09-30,2019-11-04,2019-11-05,NVDA,Semiconductors & Related Devices,6.03107421708858,2,0.03333333333333333,5.212816715240479
2019-09-30,2019-11-04,2019-11-05,AAPL,Electronic Computers,3.0683543951098433,3,0.03333333333333333,61.73976135253906
2019-09-30,2019-11-04,2019-11-05,PFE,Pharmaceutical Preparations,2.406238681880474,4,0.03333333333333333,25.653268814086918
2019-09-30,2019-11-04,2019-11-05,T,Telephone Communications (No Radiotelephone),2.124130062313783,5,0.03333333333333333,18.93704032897949
2019-09-30,2019-11-04,2019-11-05,QCOM,Radio & Tv Broadcasting & Communications Equipment,1.8687252084277002,6,0.03333333333333333,73.76925659179688
2019-09-30,2019-11-04,2019-11-05,NEE,Electric Services,1.5656300185214675,7,0.03333333333333333,48.36308670043945
2019-09-30,2019-11-04,2019-11-05,GOOGL,"Services-Computer Programming, Data Processing, Etc.",1.3446049034737388,8,0.03333333333333333,64.04268646240234
2019-09-30,2019-11-04,2019-11-05,GOOG,"Services-Computer Programming, Data Processing, Etc.",1.3432903868869417,9,0.03333333333333333,64.075439453125
2019-09-30,2019-11-04,2019-11-05,WMT,Retail-Variety Stores,1.2916882872016913,10,0.03333333333333333,36.103607177734375
2019-09-30,2019-11-04,2019-11-05,AMGN,"Biological Products, (No Diagnostic Substances)",1.2632528914962822,11,0.03333333333333333,175.08230590820312
2019-09-30,2019-11-04,2019-11-05,IBM,Computer & office Equipment,1.2332611857722025,12,0.03333333333333333,99.3473892211914
2019-09-30,2019-11-04,2019-11-05,ORCL,Services-Prepackaged Software,0.7517537537047402,13,0.03333333333333333,50.71652603149414
2019-09-30,2019-11-04,2019-11-05,CAT,Construction Machinery & Equip,0.7360861021383571,14,0.03333333333333333,128.6563262939453
2019-09-30,2019-11-04,2019-11-05,CSCO,Computer Communications Equipment,0.7029613619440127,15,0.03333333333333333,39.41576385498047
2019-09-30,2019-11-04,2019-11-05,XOM,Petroleum Refining,0.6925942741139944,16,0.03333333333333333,53.932071685791016
2019-09-30,2019-11-04,2019-11-05,VZ,Telephone Communications (No Radiotelephone),0.6785306435887938,17,0.03333333333333333,40.91302490234375
2019-09-30,2019-11-04,2019-11-05,GILD,"Biological Products, (No Diagnostic Substances)",0.6472588065187118,18,0.03333333333333333,51.08966827392578
2019-09-30,2019-11-04,2019-11-05,CVX,Petroleum Refining,0.5450836323975589,19,0.03333333333333333,91.50259399414062
2019-09-30,2019-11-04,2019-11-05,DUK,Electric & Other Services Combined,0.3015920077070051,20,0.03333333333333333,71.35298156738281
2019-09-30,2019-11-04,2019-11-05,C,National Commercial Banks,0.19877066113138075,21,0.03333333333333333,59.57143783569336
2019-09-30,2019-11-04,2019-11-05,JNJ,Pharmaceutical Preparations,0.14745986601023117,22,0.03333333333333333,108.81978607177734
2019-09-30,2019-11-04,2019-11-05,UPS,Trucking & Courier Services (No Air),0.10406738984284,23,0.03333333333333333,91.97607421875
2019-09-30,2019-11-04,2019-11-05,FCX,Metal Mining,0.04922649545652551,24,0.03333333333333333,10.125557899475098
2019-09-30,2019-11-04,2019-11-05,MRK,Pharmaceutical Preparations,0.046384111756586965,25,0.03333333333333333,64.50749206542969
2019-09-30,2019-11-04,2019-11-05,GS,"Security Brokers, Dealers & Flotation Companies",0.0452430851596753,26,0.03333333333333333,187.53631591796875
2019-09-30,2019-11-04,2019-11-05,BMY,Pharmaceutical Preparations,-0.0007973265954131781,27,0.03333333333333333,44.04798126220703
2019-09-30,2019-11-04,2019-11-05,INTC,Semiconductors & Related Devices,-0.017683109096544608,28,0.03333333333333333,50.48653030395508
2019-09-30,2019-11-04,2019-11-05,PG,"Soap, Detergents, Cleang Preparations, Perfumes, Cosmetics",-0.05416507166112104,29,0.03333333333333333,100.9078140258789
2019-09-30,2019-11-04,2019-11-05,NEM,Gold and Silver Ores,-0.06600677357310221,30,0.03333333333333333,31.33161735534668
2019-12-31,2020-02-04,2020-02-05,LRCX,"Special Industry Machinery, NEC",10.68920990227075,1,0.03333333333333333,30.295730590820312
2019-12-31,2020-02-04,2020-02-05,NVDA,Semiconductors & Related Devices,5.629623139160425,2,0.03333333333333333,6.240782260894775
2019-12-31,2020-02-04,2020-02-05,AAPL,Electronic Computers,2.8754313594581618,3,0.03333333333333333,77.41545867919922
2019-12-31,2020-02-04,2020-02-05,T,Telephone Communications (No Radiotelephone),2.525961786155167,4,0.03333333333333333,18.604887008666992
2019-12-31,2020-02-04,2020-02-05,PFE,Pharmaceutical Preparations,2.1928167698373895,5,0.03333333333333333,26.64748191833496
2019-12-31,2020-02-04,2020-02-05,QCOM,Radio & Tv Broadcasting & Communications Equipment,1.9089665205621196,6,0.03333333333333333,79.08219146728516
2019-12-31,2020-02-04,2020-02-05,WMT,Retail-Variety Stores,1.5762830628777003,7,0.03333333333333333,35.64006805419922
2019-12-31,2020-02-04,2020-02-05,GOOGL,"Services-Computer Programming, Data Processing, Etc.",1.511200210274727,8,0.03333333333333333,71.70982360839844
2019-12-31,2020-02-04,2020-02-05,GOOG,"Services-Computer Programming, Data Processing, Etc.",1.5068592553437203,9,0.03333333333333333,71.82184600830078
2019-12-31,2020-02-04,2020-02-05,NEE,Electric Services,1.362261365619517,10,0.03333333333333333,57.099727630615234
2019-12-31,2020-02-04,2020-02-05,AMGN,"Biological Products, (No Diagnostic Substances)",1.3265923614798916,11,0.03333333333333333,190.06146240234372
2019-12-31,2020-02-04,2020-02-05,XOM,Petroleum Refining,1.1919178936071957,12,0.03333333333333333,46.84579849243164
2019-12-31,2020-02-04,2020-02-05,IBM,Computer & office Equipment,1.126642985367125,13,0.03333333333333333,113.96341705322266
2019-12-31,2020-02-04,2020-02-05,CAT,Construction Machinery & Equip,1.059805843557559,14,0.03333333333333333,121.6543960571289
2019-12-31,2020-02-04,2020-02-05,ORCL,Services-Prepackaged Software,1.0581527928453764,15,0.03333333333333333,50.09124755859375
2019-12-31,2020-02-04,2020-02-05,CVX,Petroleum Refining,0.9194123919981321,16,0.03333333333333333,83.56843566894531
2019-12-31,2020-02-04,2020-02-05,VZ,Telephone Communications (No Radiotelephone),0.8414750801784978,17,0.03333333333333333,41.08174514770508
2019-12-31,2020-02-04,2020-02-05,CSCO,Computer Communications Equipment,0.8266933430132772,18,0.03333333333333333,40.27916717529297
2019-12-31,2020-02-04,2020-02-05,GILD,"Biological Products, (No Diagnostic Substances)",0.7692387239933751,19,0.03333333333333333,51.94755172729492
2019-12-31,2020-02-04,2020-02-05,UPS,Trucking & Courier Services (No Air),0.41678565708310134,20,0.03333333333333333,80.97200775146484
2019-12-31,2020-02-04,2020-02-05,DUK,Electric & Other Services Combined,0.3408421800356174,21,0.03333333333333333,75.212158203125
2019-12-31,2020-02-04,2020-02-05,C,National Commercial Banks,0.24272581484851857,22,0.03333333333333333,63.18793869018555
2019-12-31,2020-02-04,2020-02-05,MRK,Pharmaceutical Preparations,0.125654992880804,23,0.03333333333333333,67.22917938232422
2019-12-31,2020-02-04,2020-02-05,PG,"Soap, Detergents, Cleang Preparations, Perfumes, Cosmetics",0.0496438513579911,24,0.03333333333333333,108.26024627685548
2019-12-31,2020-02-04,2020-02-05,JNJ,Pharmaceutical Preparations,0.022661758428415973,25,0.03333333333333333,129.3762664794922
2019-12-31,2020-02-04,2020-02-05,GS,"Security Brokers, Dealers & Flotation Companies",0.005943889871860758,26,0.03333333333333333,210.72740173339844
2019-12-31,2020-02-04,2020-02-05,FCX,Metal Mining,-0.030091873632118987,27,0.03333333333333333,11.560425758361816
2019-12-31,2020-02-04,2020-02-05,RTX,Aircraft Engines & Engine Parts,-0.06203872858274072,28,0.03333333333333333,84.61566925048828
2019-12-31,2020-02-04,2020-02-05,BMY,Pharmaceutical Preparations,-0.10525223229589972,29,0.03333333333333333,51.596099853515625
2019-12-31,2020-02-04,2020-02-05,PEP,Beverages,-0.12377237497712962,30,0.03333333333333333,119.11221313476562
2020-03-31,2020-05-05,2020-05-06,LRCX,"Special Industry Machinery, NEC",11.316519113330692,1,0.03333333333333333,22.89039421081543
2020-03-31,2020-05-05,2020-05-06,NVDA,Semiconductors & Related Devices,3.431439993081514,2,0.03333333333333333,7.415674209594727
2020-03-31,2020-05-05,2020-05-06,T,Telephone Communications (No Radiotelephone),2.998204934215508,3,0.03333333333333333,14.498323440551758
2020-03-31,2020-05-05,2020-05-06,AAPL,Electronic Computers,2.3753258617433435,4,0.03333333333333333,72.57313537597656
2020-03-31,2020-05-05,2020-05-06,GOOGL,"Services-Computer Programming, Data Processing, Etc.",2.0424859486536864,5,0.03333333333333333,66.72006225585938
2020-03-31,2020-05-05,2020-05-06,GOOG,"Services-Computer Programming, Data Processing, Etc.",2.0378241899103626,6,0.03333333333333333,66.8164291381836
2020-03-31,2020-05-05,2020-05-06,QCOM,Radio & Tv Broadcasting & Communications Equipment,1.9303038448514673,7,0.03333333333333333,69.15444946289062
2020-03-31,2020-05-05,2020-05-06,C,National Commercial Banks,1.6811329308347895,8,0.03333333333333333,34.78411102294922
2020-03-31,2020-05-05,2020-05-06,NEE,Electric Services,1.6183565241261395,9,0.03333333333333333,47.918067932128906
2020-03-31,2020-05-05,2020-05-06,F,Motor Vehicles & Passenger Car Bodies,1.5851359700930072,10,0.03333333333333333,3.6100242137908936
2020-03-31,2020-05-05,2020-05-06,XOM,Petroleum Refining,1.5630937195940733,11,0.03333333333333333,33.32268524169922
2020-03-31,2020-05-05,2020-05-06,PFE,Pharmaceutical Preparations,1.5373035674810818,12,0.03333333333333333,26.884841918945312
2020-03-31,2020-05-05,2020-05-06,IBM,Computer & office Equipment,1.209323634532922,13,0.03333333333333333,90.72763061523438
2020-03-31,2020-05-05,2020-05-06,CVX,Petroleum Refining,1.0712830624913523,14,0.03333333333333333,69.0360336303711
2020-03-31,2020-05-05,2020-05-06,WMT,Retail-Variety Stores,0.9039182110863664,15,0.03333333333333333,37.78670120239258
2020-03-31,2020-05-05,2020-05-06,ORCL,Services-Prepackaged Software,0.7922820131889713,16,0.03333333333333333,47.681278228759766
2020-03-31,2020-05-05,2020-05-06,VZ,Telephone Communications (No Radiotelephone),0.6002285979759714,17,0.03333333333333333,39.07271957397461
2020-03-31,2020-05-05,2020-05-06,CSCO,Computer Communications Equipment,0.5678038858419036,18,0.03333333333333333,34.53461456298828
2020-03-31,2020-05-05,2020-05-06,RTX,Aircraft Engines & Engine Parts,0.42902021335498947,19,0.03333333333333333,50.27729034423828
2020-03-31,2020-05-05,2020-05-06,GS,"Security Brokers, Dealers & Flotation Companies",0.3789706368491003,20,0.03333333333333333,153.5401153564453
2020-03-31,2020-05-05,2020-05-06,DUK,Electric & Other Services Combined,0.3413618869051753,21,0.03333333333333333,62.59958267211914
2020-03-31,2020-05-05,2020-05-06,BMY,Pharmaceutical Preparations,0.3044149600232441,22,0.03333333333333333,48.485652923583984
2020-03-31,2020-05-05,2020-05-06,UPS,Trucking & Courier Services (No Air),0.27858413506855506,23,0.03333333333333333,71.66438293457031
2020-03-31,2020-05-05,2020-05-06,AMGN,"Biological Products, (No Diagnostic Substances)",0.23996779201514862,24,0.03333333333333333,195.2480316162109
2020-03-31,2020-05-05,2020-05-06,GILD,"Biological Products, (No Diagnostic Substances)",0.22780938958381383,25,0.03333333333333333,61.66468811035156
2020-03-31,2020-05-05,2020-05-06,CAT,Construction Machinery & Equip,0.16139891017154945,26,0.03333333333333333,96.1786117553711
2020-03-31,2020-05-05,2020-05-06,MRK,Pharmaceutical Preparations,0.05939266786590147,27,0.03333333333333333,60.90580368041992
2020-03-31,2020-05-05,2020-05-06,TXN,Semiconductors & Related Devices,0.020223220642529766,28,0.03333333333333333,95.06614685058594
2020-03-31,2020-05-05,2020-05-06,UNP,"Railroads, Line-Haul Operating",0.0015764634692675972,29,0.03333333333333333,135.16322326660156
2020-03-31,2020-05-05,2020-05-06,PG,"Soap, Detergents, Cleang Preparations, Perfumes, Cosmetics",-0.024556015213254845,30,0.03333333333333333,97.19967651367188
2020-06-30,2020-08-04,2020-08-05,LRCX,"Special Industry Machinery, NEC",8.66665319669515,1,0.03333333333333333,36.03447723388672
2020-06-30,2020-08-04,2020-08-05,T,Telephone Communications (No Radiotelephone),4.07045282591736,2,0.03333333333333333,15.37975025177002
2020-06-30,2020-08-04,2020-08-05,GOOG,"Services-Computer Programming, Data Processing, Etc.",3.3579013323329265,3,0.03333333333333333,73.08051300048828
2020-06-30,2020-08-04,2020-08-05,GOOGL,"Services-Computer Programming, Data Processing, Etc.",3.341352780804703,4,0.03333333333333333,73.34828186035156
2020-06-30,2020-08-04,2020-08-05,F,Motor Vehicles & Passenger Car Bodies,2.7080182629700427,5,0.03333333333333333,5.159294605255127
2020-06-30,2020-08-04,2020-08-05,NVDA,Semiconductors & Related Devices,2.4108824985002633,6,0.03333333333333333,11.247797966003418
2020-06-30,2020-08-04,2020-08-05,XOM,Petroleum Refining,2.0512883542080984,7,0.03333333333333333,33.860679626464844
2020-06-30,2020-08-04,2020-08-05,AAPL,Electronic Computers,1.9089586716494364,8,0.03333333333333333,106.56558990478516
2020-06-30,2020-08-04,2020-08-05,DOW,"Plastic Materials, Synth Resins & Nonvulcan Elastomers",1.81353361395883,9,0.03333333333333333,30.748199462890625
2020-06-30,2020-08-04,2020-08-05,PFE,Pharmaceutical Preparations,1.8087997404438252,10,0.03333333333333333,27.375438690185547
2020-06-30,2020-08-04,2020-08-05,C,National Commercial Banks,1.713069755765144,11,0.03333333333333333,41.75460815429688
2020-06-30,2020-08-04,2020-08-05,CVX,Petroleum Refining,1.6885511154403254,12,0.03333333333333333,67.83251190185547
2020-06-30,2020-08-04,2020-08-05,QCOM,Radio & Tv Broadcasting & Communications Equipment,1.6093283073035736,13,0.03333333333333333,98.4244155883789
2020-06-30,2020-08-04,2020-08-05,IBM,Computer & office Equipment,1.4962615815324012,14,0.03333333333333333,93.6463623046875
2020-06-30,2020-08-04,2020-08-05,NEE,Electric Services,1.0861658838716235,15,0.03333333333333333,61.40792465209961
2020-06-30,2020-08-04,2020-08-05,WMT,Retail-Variety Stores,1.0426259344340418,16,0.03333333333333333,39.95676040649414
2020-06-30,2020-08-04,2020-08-05,ORCL,Services-Prepackaged Software,0.8300940163393102,17,0.03333333333333333,51.24369812011719
2020-06-30,2020-08-04,2020-08-05,GILD,"Biological Products, (No Diagnostic Substances)",0.771714784352861,18,0.03333333333333333,55.41162490844727
2020-06-30,2020-08-04,2020-08-05,VZ,Telephone Communications (No Radiotelephone),0.7699767453403406,19,0.03333333333333333,40.86073684692383
2020-06-30,2020-08-04,2020-08-05,DUK,Electric & Other Services Combined,0.48312590972064995,20,0.03333333333333333,66.05123901367188
2020-06-30,2020-08-04,2020-08-05,GS,"Security Brokers, Dealers & Flotation Companies",0.4711069235771901,21,0.03333333333333333,178.60226440429688
2020-06-30,2020-08-04,2020-08-05,CSCO,Computer Communications Equipment,0.3741688759505222,22,0.03333333333333333,40.03402328491211
2020-06-30,2020-08-04,2020-08-05,AMGN,"Biological Products, (No Diagnostic Substances)",0.370865040598176,23,0.03333333333333333,200.6241149902344
2020-06-30,2020-08-04,2020-08-05,INTC,Semiconductors & Related Devices,0.2981377673217596,24,0.03333333333333333,43.60939407348633
2020-06-30,2020-08-04,2020-08-05,KO,Beverages,0.2556732602221743,25,0.03333333333333333,39.712833404541016
2020-06-30,2020-08-04,2020-08-05,MRK,Pharmaceutical Preparations,0.24686854364747693,26,0.03333333333333333,64.98802947998047
2020-06-30,2020-08-04,2020-08-05,CAT,Construction Machinery & Equip,0.19876533286374307,27,0.03333333333333333,121.46788024902344
2020-06-30,2020-08-04,2020-08-05,UNP,"Railroads, Line-Haul Operating",0.08258263576945227,28,0.03333333333333333,156.33192443847656
2020-06-30,2020-08-04,2020-08-05,AEP,Electric Services,0.06841832561650574,29,0.03333333333333333,68.44610595703125
2020-06-30,2020-08-04,2020-08-05,JNJ,Pharmaceutical Preparations,0.06592954905489465,30,0.03333333333333333,126.34463500976562
2020-09-30,2020-11-04,2020-11-05,LRCX,"Special Industry Machinery, NEC",9.249806393360078,1,0.03333333333333333,37.70616149902344
2020-09-30,2020-11-04,2020-11-05,T,Telephone Communications (No Radiotelephone),4.320978199202158,2,0.03333333333333333,14.52124309539795
2020-09-30,2020-11-04,2020-11-05,GOOGL,"Services-Computer Programming, Data Processing, Etc.",3.1758072062518696,3,0.03333333333333333,87.4026107788086
2020-09-30,2020-11-04,2020-11-05,GOOG,"Services-Computer Programming, Data Processing, Etc.",3.1734571382048844,4,0.03333333333333333,87.4505386352539
2020-09-30,2020-11-04,2020-11-05,XOM,Petroleum Refining,2.9277130218090335,5,0.03333333333333333,26.11895751953125
2020-09-30,2020-11-04,2020-11-05,CVX,Petroleum Refining,2.275874724296941,6,0.03333333333333333,56.92642974853516
2020-09-30,2020-11-04,2020-11-05,C,National Commercial Banks,2.267336302245499,7,0.03333333333333333,35.67122268676758
2020-09-30,2020-11-04,2020-11-05,F,Motor Vehicles & Passenger Car Bodies,2.146967661677224,8,0.03333333333333333,5.922811508178711
2020-09-30,2020-11-04,2020-11-05,PFE,Pharmaceutical Preparations,2.0279973759018253,9,0.03333333333333333,26.175228118896484
2020-09-30,2020-11-04,2020-11-05,NVDA,Semiconductors & Related Devices,1.8110072688446837,10,0.03333333333333333,14.115358352661133
2020-09-30,2020-11-04,2020-11-05,IBM,Computer & office Equipment,1.7261698276271944,11,0.03333333333333333,86.79569244384766
2020-09-30,2020-11-04,2020-11-05,DOW,"Plastic Materials, Synth Resins & Nonvulcan Elastomers",1.3147375230201104,12,0.03333333333333333,36.41164016723633
2020-09-30,2020-11-04,2020-11-05,NEE,Electric Services,1.1254454258118256,13,0.03333333333333333,65.02774047851562
2020-09-30,2020-11-04,2020-11-05,QCOM,Radio & Tv Broadcasting & Communications Equipment,1.0153631496324622,14,0.03333333333333333,129.1726837158203
2020-09-30,2020-11-04,2020-11-05,GILD,"Biological Products, (No Diagnostic Substances)",0.9935192363041715,15,0.03333333333333333,48.388633728027344
2020-09-30,2020-11-04,2020-11-05,WMT,Retail-Variety Stores,0.8396316078292815,16,0.03333333333333333,44.34298706054688
2020-09-30,2020-11-04,2020-11-05,VZ,Telephone Communications (No Radiotelephone),0.7243893275462809,17,0.03333333333333333,41.73359680175781
2020-09-30,2020-11-04,2020-11-05,ORCL,Services-Prepackaged Software,0.7031950826763848,18,0.03333333333333333,52.52658081054688
2020-09-30,2020-11-04,2020-11-05,INTC,Semiconductors & Related Devices,0.6382817162055889,19,0.03333333333333333,41.29587173461914
2020-09-30,2020-11-04,2020-11-05,ABBV,Pharmaceutical Preparations,0.6347097071186031,20,0.03333333333333333,75.8509521484375
2020-09-30,2020-11-04,2020-11-05,GS,"Security Brokers, Dealers & Flotation Companies",0.5412695636876822,21,0.03333333333333333,178.31300354003906
2020-09-30,2020-11-04,2020-11-05,CSCO,Computer Communications Equipment,0.46625292788423833,22,0.03333333333333333,31.781396865844727
2020-09-30,2020-11-04,2020-11-05,AMGN,"Biological Products, (No Diagnostic Substances)",0.46007201139787857,23,0.03333333333333333,194.02212524414065
2020-09-30,2020-11-04,2020-11-05,DUK,Electric & Other Services Combined,0.3404264679052908,24,0.03333333333333333,75.38492584228516
2020-09-30,2020-11-04,2020-11-05,MRK,Pharmaceutical Preparations,0.3086130792509023,25,0.03333333333333333,64.51454162597656
2020-09-30,2020-11-04,2020-11-05,CAT,Construction Machinery & Equip,0.2655962457331975,26,0.03333333333333333,147.67129516601562
2020-09-30,2020-11-04,2020-11-05,KO,Beverages,0.2623287574223421,27,0.03333333333333333,41.91645812988281
2020-09-30,2020-11-04,2020-11-05,JNJ,Pharmaceutical Preparations,0.18340919730940114,28,0.03333333333333333,119.78070831298828
2020-09-30,2020-11-04,2020-11-05,UNP,"Railroads, Line-Haul Operating",0.040150361646632576,29,0.03333333333333333,170.04122924804688
2020-09-30,2020-11-04,2020-11-05,PEP,Beverages,0.00911817072522958,30,0.03333333333333333,116.44442749023438
2020-12-31,2021-02-04,2021-02-05,LRCX,"Special Industry Machinery, NEC",8.204237768972133,1,0.03333333333333333,48.2108039855957
2020-12-31,2021-02-04,2021-02-05,T,Telephone Communications (No Radiotelephone),4.528432590816576,2,0.03333333333333333,15.630584716796877
2020-12-31,2021-02-04,2021-02-05,GOOGL,"Services-Computer Programming, Data Processing, Etc.",3.7466873207538898,3,0.03333333333333333,103.58536529541016
2020-12-31,2021-02-04,2021-02-05,GOOG,"Services-Computer Programming, Data Processing, Etc.",3.725107745677125,4,0.03333333333333333,104.0457763671875
2020-12-31,2021-02-04,2021-02-05,GOLD,"Wholesale-Jewelry, Watches, Precious Stones & Metals",2.91588117567904,5,0.03333333333333333,13.938312530517578
2020-12-31,2021-02-04,2021-02-05,PFE,Pharmaceutical Preparations,2.3409348995737767,6,0.03333333333333333,26.762222290039062
2020-12-31,2021-02-04,2021-02-05,NVDA,Semiconductors & Related Devices,2.286919672045282,7,0.03333333333333333,13.552154541015623
2020-12-31,2021-02-04,2021-02-05,CVX,Petroleum Refining,1.9355932116964678,8,0.03333333333333333,71.4724349975586
2020-12-31,2021-02-04,2021-02-05,IBM,Computer & office Equipment,1.8276803480752162,9,0.03333333333333333,93.440185546875
2020-12-31,2021-02-04,2021-02-05,XOM,Petroleum Refining,1.8054697840028338,10,0.03333333333333333,40.28093338012695
2020-12-31,2021-02-04,2021-02-05,C,National Commercial Banks,1.4614810516177192,11,0.03333333333333333,52.271514892578125
2020-12-31,2021-02-04,2021-02-05,F,Motor Vehicles & Passenger Car Bodies,1.4051541915113834,12,0.03333333333333333,8.532108306884766
2020-12-31,2021-02-04,2021-02-05,DOW,"Plastic Materials, Synth Resins & Nonvulcan Elastomers",1.1671751308373939,13,0.03333333333333333,43.09538650512695
2020-12-31,2021-02-04,2021-02-05,NEE,Electric Services,1.1008410259502386,14,0.03333333333333333,73.0677490234375
2020-12-31,2021-02-04,2021-02-05,VZ,Telephone Communications (No Radiotelephone),1.0100634931604826,15,0.03333333333333333,40.127567291259766
2020-12-31,2021-02-04,2021-02-05,WMT,Retail-Variety Stores,0.9470785256818464,16,0.03333333333333333,44.78116226196289
2020-12-31,2021-02-04,2021-02-05,GILD,"Biological Products, (No Diagnostic Substances)",0.9043316205854416,17,0.03333333333333333,56.18277740478516
2020-12-31,2021-02-04,2021-02-05,ORCL,Services-Prepackaged Software,0.7223958562024088,18,0.03333333333333333,59.18590927124024
2020-12-31,2021-02-04,2021-02-05,AMGN,"Biological Products, (No Diagnostic Substances)",0.5914909274641647,19,0.03333333333333333,199.00320434570312
2020-12-31,2021-02-04,2021-02-05,MRK,Pharmaceutical Preparations,0.5852354977635469,20,0.03333333333333333,61.25800704956055
2020-12-31,2021-02-04,2021-02-05,ABBV,Pharmaceutical Preparations,0.52306539334697,21,0.03333333333333333,89.05682373046875
2020-12-31,2021-02-04,2021-02-05,DUK,Electric & Other Services Combined,0.4765151270724506,22,0.03333333333333333,76.5602035522461
2020-12-31,2021-02-04,2021-02-05,KO,Beverages,0.3932711328711596,23,0.03333333333333333,42.42457580566406
2020-12-31,2021-02-04,2021-02-05,CSCO,Computer Communications Equipment,0.2602147210498226,24,0.03333333333333333,41.37636184692383
2020-12-31,2021-02-04,2021-02-05,AEP,Electric Services,0.24362884243609292,25,0.03333333333333333,67.41293334960938
2020-12-31,2021-02-04,2021-02-05,INTC,Semiconductors & Related Devices,0.23987890674729867,26,0.03333333333333333,52.91544723510742
2020-12-31,2021-02-04,2021-02-05,LMT,Guided Missiles & Space Vehicles & Parts,0.18068538548206123,27,0.03333333333333333,292.2351989746094
2020-12-31,2021-02-04,2021-02-05,CAT,Construction Machinery & Equip,0.1704521941705593,28,0.03333333333333333,175.683349609375
2020-12-31,2021-02-04,2021-02-05,GS,"Security Brokers, Dealers & Flotation Companies",0.1484963031136999,29,0.03333333333333333,259.2635803222656
2020-12-31,2021-02-04,2021-02-05,JNJ,Pharmaceutical Preparations,0.09682436213881922,30,0.03333333333333333,141.92054748535156
2021-03-31,2021-05-05,2021-05-06,AVGO,Semiconductors & Related Devices,9.590918590585469,1,0.03333333333333333,40.58489990234375
2021-03-31,2021-05-05,2021-05-06,LRCX,"Special Industry Machinery, NEC",5.949750676932092,2,0.03333333333333333,58.53646087646485
2021-03-31,2021-05-05,2021-05-06,GOOGL,"Services-Computer Programming, Data Processing, Etc.",4.078738779389988,3,0.03333333333333333,115.90950775146484
2021-03-31,2021-05-05,2021-05-06,GOOG,"Services-Computer Programming, Data Processing, Etc.",3.987578031776812,4,0.03333333333333333,118.0979232788086
2021-03-31,2021-05-05,2021-05-06,GOLD,"Wholesale-Jewelry, Watches, Precious Stones & Metals",3.4900773596928465,5,0.03333333333333333,15.81478214263916
2021-03-31,2021-05-05,2021-05-06,T,Telephone Communications (No Radiotelephone),2.496233499381187,6,0.03333333333333333,17.909440994262695
2021-03-31,2021-05-05,2021-05-06,NVDA,Semiconductors & Related Devices,1.8250317641853595,7,0.03333333333333333,14.48648738861084
2021-03-31,2021-05-05,2021-05-06,PFE,Pharmaceutical Preparations,1.5802809848850072,8,0.03333333333333333,30.330642700195312
2021-03-31,2021-05-05,2021-05-06,CVX,Petroleum Refining,0.8945083120599376,9,0.03333333333333333,88.52864074707031
2021-03-31,2021-05-05,2021-05-06,C,National Commercial Banks,0.8716182718326683,10,0.03333333333333333,62.896270751953125
2021-03-31,2021-05-05,2021-05-06,IBM,Computer & office Equipment,0.82334992724176,11,0.03333333333333333,115.39299774169922
2021-03-31,2021-05-05,2021-05-06,XOM,Petroleum Refining,0.6879602434369446,12,0.03333333333333333,50.4783821105957
2021-03-31,2021-05-05,2021-05-06,GILD,"Biological Products, (No Diagnostic Substances)",0.6877971076181645,13,0.03333333333333333,55.22864532470703
2021-03-31,2021-05-05,2021-05-06,DOW,"Plastic Materials, Synth Resins & Nonvulcan Elastomers",0.6667751428704713,14,0.03333333333333333,52.5571174621582
2021-03-31,2021-05-05,2021-05-06,WMT,Retail-Variety Stores,0.6101524240753301,15,0.03333333333333333,44.109619140625
2021-03-31,2021-05-05,2021-05-06,TMUS,Radiotelephone Communications,0.5592896779058134,16,0.03333333333333333,133.5307159423828
