signal_id,family,horizon_d,regime,ts_corr_pred,tercile_hi_lo_univ_ret,n_dates,metric_note,status,caveat,p_value,q_value_bh
sig_breadth_ma20,F_market_macro,3,FULL,0.0559636818271351,0.0038763679449595,2042,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.011427454914020368,0.04290382129550994
sig_breadth_ma20,F_market_macro,5,FULL,0.049613478762028,0.0045872264674336,2040,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.02503470712068029,0.07510412136204087
sig_breadth_ma20,F_market_macro,10,FULL,0.048545448846505,0.0054104177468281,2035,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.02853307957795977,0.07646755766820099
sig_breadth_ma20,F_market_macro,20,FULL,0.0032565740756473,-0.0001132803189072,2025,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.883561630913777,0.8920574158264094
sig_breadth_ma20,F_market_macro,1,PAST,0.0632658723465956,0.0027346457437999,986,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.04702682289426679,0.105734114539404
sig_breadth_ma20,F_market_macro,3,PAST,0.0565535161473177,0.0041531230363341,986,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.07590044569614773,0.15036880751123607
sig_breadth_ma20,F_market_macro,5,PAST,0.0611275435588779,0.0044035023337837,986,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.05500919939833987,0.12033262368386848
sig_breadth_ma20,F_market_macro,10,PAST,0.0694841435776739,0.0087057204956161,986,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.02913049815931466,0.07646755766820099
sig_breadth_ma20,F_market_macro,20,PAST,0.0354539029074314,0.0064853827994437,986,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.2660467425213027,0.36279101252904916
sig_breadth_ma20,F_market_macro,1,PRESENT,0.035005546925165,0.0015211345884546,1058,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.25527709568332446,0.3526854611414351
sig_breadth_ma20,F_market_macro,3,PRESENT,0.0518547882258454,0.0037506887126598,1056,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.09213943249124897,0.1727614359210918
sig_breadth_ma20,F_market_macro,5,PRESENT,0.0388390762744994,0.0043140078961261,1054,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.20770399857804878,0.30743130294488624
sig_breadth_ma20,F_market_macro,10,PRESENT,0.0288881551693787,0.0020795777204318,1049,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.34993421445805717,0.42233439675972423
sig_breadth_ma20,F_market_macro,20,PRESENT,-0.0361582593719477,-0.0066477332364833,1039,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.24422715415686463,0.3422600047893024
