signal_id,family,horizon_d,regime,matched_abn_ret,matched_abn_tstat,n_events,n_unique_ticker,n_unique_date,status,caveat
flag_treasury_stock,G_event_matched,1,FULL,0.007004294551284508,6.668469880251133,2746,369,1085,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_large_holder,G_event_matched,5,FULL,0.00667501336457423,14.758061843704299,27648,478,1994,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_large_holder,G_event_matched,10,FULL,0.01501284936856099,9.522914441970611,24119,379,1960,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_large_holder,G_event_matched,20,FULL,0.0007543921352216455,1.1367470144913114,20870,274,1918,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_large_holder,G_event_matched,1,PAST,0.008156539996681377,22.74411709691407,19885,563,985,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_large_holder,G_event_matched,3,PAST,0.00910346753638003,14.766762528250933,13863,423,974,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_large_holder,G_event_matched,5,PAST,0.003020844676988764,4.519671994894002,11698,358,965,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_large_holder,G_event_matched,10,PAST,0.0004106708815697734,0.49656207725239965,9814,262,947,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_large_holder,G_event_matched,20,PAST,-0.003127399647664899,-3.0117637719421504,8607,188,930,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_large_holder,G_event_matched,1,PRESENT,0.0051295171619852266,15.425420698580764,23858,581,1052,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_large_holder,G_event_matched,3,PRESENT,0.007116250385620024,15.813183802460705,17799,427,1037,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_large_holder,G_event_matched,5,PRESENT,0.009355042537450389,15.310521538261328,15950,353,1029,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_large_holder,G_event_matched,10,PRESENT,0.025030729806962373,9.651275297275935,14305,273,1013,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_large_holder,G_event_matched,20,PRESENT,0.0034788952645786117,4.035873757859291,12263,189,988,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_trading_halt,G_event_matched,1,FULL,0.011807916082629768,3.2528100484597138,414,209,286,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_trading_halt,G_event_matched,3,FULL,0.01400014697761769,2.011652342180736,225,116,179,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_trading_halt,G_event_matched,5,FULL,0.00508932881368584,0.6076758274596797,177,93,149,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_trading_halt,G_event_matched,10,FULL,-0.0012072527309173727,-0.10175879204667497,126,66,107,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_trading_halt,G_event_matched,20,FULL,0.006724580290787727,0.5216222750714083,96,51,86,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_trading_halt,G_event_matched,1,PAST,0.006209461568003123,1.1162628220027606,164,103,129,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_trading_halt,G_event_matched,3,PAST,0.028916943368007753,2.26588565094441,87,59,78,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_trading_halt,G_event_matched,5,PAST,0.018913921446943784,1.5616619392197086,70,48,65,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_trading_halt,G_event_matched,10,PAST,0.006596649290303733,0.4078317810881935,43,32,42,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_trading_halt,G_event_matched,20,PAST,0.026302128889718068,1.4086247319293037,38,27,36,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_trading_halt,G_event_matched,1,PRESENT,0.015480502244224847,3.2442173573092896,250,128,157,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_trading_halt,G_event_matched,3,PRESENT,0.004596079688023951,0.579069919303028,138,68,101,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_trading_halt,G_event_matched,5,PRESENT,-0.0039547972080716896,-0.3492384729115261,107,54,84,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_trading_halt,G_event_matched,10,PRESENT,-0.005250238115405415,-0.3283263621582242,83,40,65,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_trading_halt,G_event_matched,20,PRESENT,-0.0061020894809252525,-0.3506135829607546,58,31,50,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_event_risk,G_event_matched,1,FULL,0.015036849056714997,22.90944572063203,10794,684,1763,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_event_risk,G_event_matched,3,FULL,0.01773873914574053,13.647381493299221,6273,541,1509,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_event_risk,G_event_matched,5,FULL,0.015697609671593196,9.036576731995357,4929,448,1370,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_event_risk,G_event_matched,10,FULL,0.021826331479915466,4.836278483561215,3728,337,1211,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_event_risk,G_event_matched,20,FULL,0.012242200787677253,4.498312691047668,2950,235,1068,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_event_risk,G_event_matched,1,PAST,0.013850661281310342,14.882449571920043,4835,560,852,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_event_risk,G_event_matched,3,PAST,0.0213842157761324,10.605818527629934,2807,388,725,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_event_risk,G_event_matched,5,PAST,0.015400717304361548,7.105931423174521,2229,309,644,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_event_risk,G_event_matched,10,PAST,0.003822732629914867,1.3820245801930484,1632,215,558,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_event_risk,G_event_matched,20,PAST,0.004628265076385153,1.2802069628033603,1279,144,492,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_event_risk,G_event_matched,1,PRESENT,0.015999295422561868,17.424655428272906,5959,589,911,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_event_risk,G_event_matched,3,PRESENT,0.014786386894872106,8.738968926565024,3466,416,784,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_event_risk,G_event_matched,5,PRESENT,0.015942710814763318,6.088243422967424,2700,318,726,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_event_risk,G_event_matched,10,PRESENT,0.035844400813503714,4.643215409792327,2096,241,653,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
flag_event_risk,G_event_matched,20,PRESENT,0.018069982819240746,4.606545861982659,1671,168,576,measured_with_caveat,matched control = same date x sector x cap-tercile; presence-level (title flag); overlapping events (see n_unique); R-family caveat
