signal_id,family,horizon_d,regime,mean_abnormal_ret,abn_tstat,n_events,metric_note,status,caveat,p_value,q_value_bh
flag_treasury_stock,G_event,1,FULL,0.0176473176916782,12.11133027828087,2749,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,6.251942913455227e-33,2.961446643215634e-32
flag_merger_split,G_event,3,PRESENT,0.018693172511632,3.894846197602505,575,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,0.00010982466570196446,0.0001830411095032741
flag_merger_split,G_event,5,PRESENT,0.032887713572753,4.754910446164261,459,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,2.663532285152843e-06,4.892202156403181e-06
flag_merger_split,G_event,10,PRESENT,0.0359967830024925,1.7127136026745076,379,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,0.0875852803376954,0.10510233640523448
flag_merger_split,G_event,20,PRESENT,0.0405166620117269,2.82861481205711,326,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,0.00496529667895085,0.006928320947373279
flag_contract,G_event,1,FULL,0.0311013598520305,33.021009800398694,7993,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,2.848133480026285e-224,1.2816600660118282e-222
flag_contract,G_event,3,FULL,0.0414228050821358,20.441409276279128,4673,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,5.064203011737123e-89,6.51111815794773e-88
flag_contract,G_event,5,FULL,0.0412443488104419,15.66390895884738,3872,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,1.1485904637476006e-53,9.397558339753097e-53
flag_contract,G_event,10,FULL,0.038123623724251,11.722958585817304,3105,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,4.353715231181783e-31,1.9591718540318023e-30
flag_contract,G_event,20,FULL,0.0461306262639615,9.7387174696299,2506,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,5.040746474199236e-22,1.779086990893848e-21
flag_contract,G_event,1,PAST,0.0303813720840385,22.534232330913408,3079,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,3.314201469449815e-104,5.965562645009667e-103
flag_contract,G_event,3,PAST,0.0437487946892954,14.711965124148035,1778,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,2.5508084801572107e-46,1.7659443324165304e-45
flag_contract,G_event,5,PAST,0.0311840807903424,8.972257096966874,1398,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,9.12741798603226e-19,2.9338129240817983e-18
flag_contract,G_event,10,PAST,0.0198708510889169,4.2479691034232685,1077,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,2.3438064611536165e-05,4.0179539334062e-05
flag_contract,G_event,20,PAST,0.0323677343189001,4.423886771102383,854,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,1.0948676993974451e-05,1.9512493652627733e-05
flag_contract,G_event,1,PRESENT,0.0315524877188696,24.686556518029008,4914,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,6.1001400660492955e-127,1.5686074455555333e-125
flag_contract,G_event,3,PRESENT,0.0399942698415383,14.738061388669609,2895,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,1.8481784610718432e-47,1.3306884919717273e-46
flag_contract,G_event,5,PRESENT,0.0469291728573697,12.969664955586415,2474,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,2.9010729661538012e-37,1.6318535434615132e-36
flag_contract,G_event,10,PRESENT,0.0478170340439032,11.119172780051136,2028,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,6.381731845223225e-28,2.6714226328841405e-27
flag_contract,G_event,20,PRESENT,0.0532453415914932,8.723497466940511,1652,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,6.459414204086048e-18,2.0398150118166467e-17
flag_litigation,G_event,1,FULL,0.0243570157764954,8.174626098986444,874,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,1.039700960689963e-15,3.119102882069889e-15
flag_litigation,G_event,3,FULL,0.0439005578863312,6.202939996832231,490,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,1.181227524798603e-09,2.561698246551187e-09
flag_litigation,G_event,5,FULL,0.0193664475281114,2.4130849649205284,390,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,0.016279678537930452,0.020782568346294193
flag_litigation,G_event,10,FULL,0.0280567203348894,2.222222024375754,248,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,0.027174624316169797,0.033734016392486646
flag_litigation,G_event,20,FULL,0.0437986052365524,2.911428372258868,191,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,0.004028188996540652,0.005664640776385292
flag_litigation,G_event,1,PAST,0.0414464071277712,7.764157375641156,306,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,1.2550378492984597e-13,3.322159012848864e-13
flag_litigation,G_event,3,PAST,0.0735726523219397,5.027421341575799,195,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,1.1268048692760367e-06,2.112759129892569e-06
flag_litigation,G_event,5,PAST,0.0582015102538829,4.483081170312521,163,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,1.3863027688813627e-05,2.4464166509671104e-05
flag_litigation,G_event,10,PAST,0.0758683343510003,3.755718942879275,105,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,0.0002852790356031094,0.0004465237079005191
flag_litigation,G_event,20,PAST,0.0796613758207246,3.3853434164790848,82,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,0.0010984888488959038,0.0016899828444552367
flag_litigation,G_event,1,PRESENT,0.0151504070555616,4.311427023750098,568,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,1.912878263611825e-05,3.31075084086662e-05
flag_litigation,G_event,3,PRESENT,0.0242868005475391,3.761855015550532,295,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,0.0002035398518592253,0.00032711761905946925
flag_litigation,G_event,5,PRESENT,-0.0085195226229932,-0.8718479976544184,227,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,0.38421656332224846,0.41412563711380074
flag_litigation,G_event,10,PRESENT,-0.00704970953708,-0.4541903874609724,143,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,0.6503852720378875,0.6689677083818272
flag_litigation,G_event,20,PRESENT,0.0168192732374504,0.8749322508905623,109,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,0.38355236874577914,0.41412563711380074
flag_audit_issue,G_event,1,FULL,0.0289607867069001,19.666931336544444,3986,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,2.933149255473447e-82,3.299792912407628e-81
flag_audit_issue,G_event,3,FULL,0.0617722598025728,16.61430015934718,2268,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,1.3874966892353678e-58,1.3144705476966643e-57
flag_audit_issue,G_event,5,FULL,0.0699938308790567,13.172800641240435,1716,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,8.079033391585604e-38,4.691051646727125e-37
flag_audit_issue,G_event,10,FULL,0.113066300825496,6.732564872600995,1274,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,2.5155773073599813e-11,6.288943268399954e-11
flag_audit_issue,G_event,20,FULL,0.0679356226504009,6.118832632343385,992,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,1.3555645924036926e-09,2.870607372148996e-09
flag_audit_issue,G_event,1,PAST,0.0309663399687293,13.847426577292584,1729,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,1.9736750406442886e-41,1.2250396803999034e-40
flag_audit_issue,G_event,3,PAST,0.0709263223434764,12.82256210030762,944,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,8.231684484911664e-35,4.115842242455832e-34
flag_audit_issue,G_event,5,PAST,0.0631356669301883,9.642667536801795,732,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,8.572609387327266e-21,2.9674417109979e-20
flag_audit_issue,G_event,10,PAST,0.0606251668488409,6.186006173237992,516,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,1.258796356063995e-09,2.6974207629942748e-09
flag_audit_issue,G_event,20,PAST,0.040901049156188,2.756906045570904,397,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,0.006105065112891139,0.008453167079387732
flag_audit_issue,G_event,1,PRESENT,0.0274244102825747,14.017138558625769,2257,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,7.28910981301749e-43,4.685856308368386e-42
flag_audit_issue,G_event,3,PRESENT,0.0552454961782427,11.060225745614517,1324,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,2.936003573606532e-27,1.1488709635851646e-26
flag_audit_issue,G_event,5,PRESENT,0.0750956357678491,9.527720127570284,984,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,1.2107555642569876e-20,4.112000029552034e-20
flag_audit_issue,G_event,10,PRESENT,0.1487650147198944,5.4375396843464925,758,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,7.294293760235656e-08,1.4271444313504546e-07
flag_audit_issue,G_event,20,PRESENT,0.0859738170658673,5.508382100083582,595,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,5.3990725211515726e-08,1.0679484107772343e-07
flag_large_holder,G_event,1,FULL,0.0109185044001128,32.21220524055187,44319,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,4.765493449564475e-225,2.8592960697386852e-223
flag_large_holder,G_event,3,FULL,0.0129148543008303,22.09692220069579,32173,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,2.1339478216335542e-107,4.267895643267109e-106
flag_large_holder,G_event,5,FULL,0.0131576731204508,17.625518688157015,28093,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,3.7012103204731747e-69,3.918928574618656e-68
flag_large_holder,G_event,10,FULL,0.0296238911778921,12.492336472271312,24475,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,1.0564566974659837e-35,5.593006045408149e-35
flag_large_holder,G_event,20,FULL,0.0027546074849852,2.4453646844876986,21174,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,0.014478661611439384,0.01888521079752963
flag_large_holder,G_event,1,PAST,0.0148769320568566,29.03478445387172,20184,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,1.2824748581123524e-181,3.847424574337057e-180
flag_large_holder,G_event,3,PAST,0.0194581263847761,19.62240607759457,14125,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,1.327839180337143e-84,1.5934070164045715e-83
flag_large_holder,G_event,5,PAST,0.0149930928710212,12.64674765234361,11936,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,1.9963792722822347e-36,1.0889341485175825e-35
flag_large_holder,G_event,10,PAST,0.0116297480343849,7.348904392262444,10010,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,2.1545819980942102e-13,5.620648690680548e-13
flag_large_holder,G_event,20,PAST,0.0079841915611765,4.429657399267741,8759,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,9.552928891777267e-06,1.7195272005199083e-05
flag_large_holder,G_event,1,PRESENT,0.0076080878339758,16.89409838539644,24135,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,1.1554008410126332e-63,1.1554008410126332e-62
flag_large_holder,G_event,3,PRESENT,0.0077938592772413,11.250081618008869,18048,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,2.8957129559097343e-29,1.2410198382470289e-28
flag_large_holder,G_event,5,PRESENT,0.0118017549337323,12.320587795058868,16157,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,1.0049205862505032e-34,4.8888028520294754e-34
flag_large_holder,G_event,10,PRESENT,0.0420761119083799,10.909841512796753,14465,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,1.3249815508638103e-27,5.299926203455241e-27
flag_large_holder,G_event,20,PRESENT,-0.0009349556985313,-0.6496148726283982,12415,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,0.5159530430999777,0.5528068318928332
flag_trading_halt,G_event,1,FULL,0.0218901654800194,4.7663038279936805,414,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,2.604038045084394e-06,4.832235547579288e-06
flag_trading_halt,G_event,3,FULL,0.0305127007785684,2.9966465743070287,225,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,0.003037179143435064,0.004408808434018641
flag_trading_halt,G_event,5,FULL,0.0281760082566309,2.30526240544616,177,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,0.022318693120617756,0.028093459872106267
flag_trading_halt,G_event,10,FULL,0.0253514313317615,1.0993873852848324,126,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,0.27371201193923456,0.30986265502554855
flag_trading_halt,G_event,20,FULL,-0.0128047159985885,-0.5496631245391048,96,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,0.5838403448027322,0.614568784002876
flag_trading_halt,G_event,1,PAST,0.0192329343295254,2.9394220862743934,164,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,0.003766035673833372,0.005337688356614228
flag_trading_halt,G_event,3,PAST,0.0450088449064159,2.378894314138988,87,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,0.019578137201535072,0.024817357016030373
flag_trading_halt,G_event,5,PAST,0.0351869016755252,2.20731998152114,70,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,0.030620116472345194,0.037750828527548866
flag_trading_halt,G_event,10,PAST,0.0177449772782883,0.530813491794754,43,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,0.5983438995193715,0.626173848334226
flag_trading_halt,G_event,20,PAST,0.0221489714377115,0.6279570809104726,38,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,0.5338890210172527,0.5686391939828727
flag_trading_halt,G_event,1,PRESENT,0.0236333091147434,3.759378542203863,250,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,0.0002123011193356732,0.00033778631705781974
flag_trading_halt,G_event,3,PRESENT,0.0213738273066645,1.8523203054613344,138,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,0.06613195622972627,0.08043075757669411
flag_trading_halt,G_event,5,PRESENT,0.0235894424685692,1.3583308358382706,107,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,0.17724266029430263,0.20716674579853553
flag_trading_halt,G_event,10,PRESENT,0.0292921243956091,0.9587610947975592,83,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,0.34049752585262744,0.37600953775136775
flag_trading_halt,G_event,20,PRESENT,-0.0357054077671989,-1.16166658981435,58,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,0.25021232627601037,0.2850520172764675
flag_event_risk,G_event,1,FULL,0.0271864787110982,29.91903992701056,10944,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,4.027808250536776e-189,1.4500109701932393e-187
flag_event_risk,G_event,3,FULL,0.0430359661015262,21.500293706875905,6412,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,4.5545006013714606e-99,6.831750902057191e-98
flag_event_risk,G_event,5,FULL,0.0431575136870349,15.3733554379027,5058,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,3.679569220253805e-52,2.759676915190354e-51
flag_event_risk,G_event,10,FULL,0.0534267540350928,7.873723506259805,3843,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,4.443972283953083e-15,1.2901855017928306e-14
flag_event_risk,G_event,20,FULL,0.039921697371376,7.836345199042815,3056,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,6.352099652700121e-15,1.8148856150571775e-14
flag_event_risk,G_event,1,PAST,0.0272890393905782,20.709413584729237,4909,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,2.0862976158264218e-91,2.888719775759661e-90
flag_event_risk,G_event,3,PAST,0.0502633333644617,16.018156435419257,2870,EVENT-STUDY t+1 entry; abnormal = stock - universe-mean(same date); title/flag presence only,measured_with_caveat,metadata/title flag (presence not magnitude); R-family closed on title-only insufficiency (caveat not veto); overlapping events; no body parser,2.2410236864109538e-55,1.920877445495103e-54
