rebalance_period_end,available_date,execution_date,ticker,sector,qv_score,rank,weight,entry_close
2018-12-31,2019-02-04,2019-02-05,AAPL,Electronic Computers,1.5038866538302245,6,0.03333333333333333,41.3271598815918
2018-12-31,2019-02-04,2019-02-05,INTC,Semiconductors & Related Devices,1.173072193479741,7,0.03333333333333333,43.039669036865234
2018-12-31,2019-02-04,2019-02-05,AXP,Finance Services,1.1558901954504983,8,0.03333333333333333,94.45368957519533
2018-12-31,2019-02-04,2019-02-05,AMGN,"Biological Products, (No Diagnostic Substances)",1.1204131949026939,9,0.03333333333333333,149.7550506591797
2018-12-31,2019-02-04,2019-02-05,MSFT,Services-Prepackaged Software,1.0971705205480564,10,0.03333333333333333,100.0915985107422
2018-12-31,2019-02-04,2019-02-05,LRCX,"Special Industry Machinery, NEC",1.0631654091882665,11,0.03333333333333333,15.821085929870604
2018-12-31,2019-02-04,2019-02-05,IBM,Computer & office Equipment,0.9694960605845123,12,0.03333333333333333,94.29242706298828
2018-12-31,2019-02-04,2019-02-05,DUK,Electric & Other Services Combined,0.924577381595668,13,0.03333333333333333,65.665283203125
2018-12-31,2019-02-04,2019-02-05,TXN,Semiconductors & Related Devices,0.8629024897808646,14,0.03333333333333333,83.5483169555664
2018-12-31,2019-02-04,2019-02-05,UNH,Hospital & Medical Service Plans,0.7860771547190837,15,0.03333333333333333,235.6455535888672
2018-12-31,2019-02-04,2019-02-05,NVDA,Semiconductors & Related Devices,0.6916631090803416,16,0.03333333333333333,3.7173593044281006
2018-12-31,2019-02-04,2019-02-05,CRM,Services-Prepackaged Software,0.6624919432491586,17,0.03333333333333333,156.6895294189453
2018-12-31,2019-02-04,2019-02-05,VRTX,Pharmaceutical Preparations,0.6401158511647906,18,0.03333333333333333,187.0200042724609
2018-12-31,2019-02-04,2019-02-05,NKE,Rubber & Plastics Footwear,0.6370163499955594,19,0.03333333333333333,75.13359832763672
2018-12-31,2019-02-04,2019-02-05,ADBE,Services-Prepackaged Software,0.628475634699132,20,0.03333333333333333,254.82000732421875
2018-12-31,2019-02-04,2019-02-05,CSCO,Computer Communications Equipment,0.62272818669912,21,0.03333333333333333,38.22513198852539
2018-12-31,2019-02-04,2019-02-05,MU,Semiconductors & Related Devices,0.6015921017395293,22,0.03333333333333333,38.39705276489258
2018-12-31,2019-02-04,2019-02-05,META,"Services-Computer Programming, Data Processing, Etc.",0.5184475328665343,23,0.03333333333333333,169.8272705078125
2018-12-31,2019-02-04,2019-02-05,AEP,Electric Services,0.48804621347533106,24,0.03333333333333333,60.795745849609375
2018-12-31,2019-02-04,2019-02-05,UNP,"Railroads, Line-Haul Operating",0.4617978729482905,25,0.03333333333333333,137.41026306152344
2018-12-31,2019-02-04,2019-02-05,BIIB,"Biological Products, (No Diagnostic Substances)",0.4071875772487843,26,0.03333333333333333,336.989990234375
2018-12-31,2019-02-04,2019-02-05,BMY,Pharmaceutical Preparations,0.35707845650814996,27,0.03333333333333333,38.16936874389648
2018-12-31,2019-02-04,2019-02-05,UPS,Trucking & Courier Services (No Air),0.3166563056941194,28,0.03333333333333333,79.42206573486328
2018-12-31,2019-02-04,2019-02-05,COST,Retail-Variety Stores,0.26430261743585626,29,0.03333333333333333,191.04611206054688
2018-12-31,2019-02-04,2019-02-05,GOOG,"Services-Computer Programming, Data Processing, Etc.",0.25460920774311097,30,0.03333333333333333,56.83290481567383
2019-03-31,2019-05-05,2019-05-06,AXP,Finance Services,20.01001398759636,1,0.03333333333333333,108.87393188476562
2019-03-31,2019-05-05,2019-05-06,KO,Beverages,4.773227358977799,2,0.03333333333333333,39.15480422973633
2019-03-31,2019-05-05,2019-05-06,MA,"Services-Business Services, NEC",4.537055805999418,3,0.03333333333333333,239.0493011474609
2019-03-31,2019-05-05,2019-05-06,KLAC,Optical Instruments & Lenses,3.3162694609252923,4,0.03333333333333333,113.69490051269533
2019-03-31,2019-05-05,2019-05-06,AAPL,Electronic Computers,2.8257923549891313,5,0.03333333333333333,49.67756652832031
2019-03-31,2019-05-05,2019-05-06,AMGN,"Biological Products, (No Diagnostic Substances)",2.629882176904985,6,0.03333333333333333,141.89715576171875
2019-03-31,2019-05-05,2019-05-06,GILD,"Biological Products, (No Diagnostic Substances)",2.1444297863639044,7,0.03333333333333333,51.9029541015625
2019-03-31,2019-05-05,2019-05-06,UPS,Trucking & Courier Services (No Air),2.1245641319414834,8,0.03333333333333333,77.85667419433594
2019-03-31,2019-05-05,2019-05-06,TXN,Semiconductors & Related Devices,2.043136225936798,9,0.03333333333333333,95.22853088378906
2019-03-31,2019-05-05,2019-05-06,MSFT,Services-Prepackaged Software,1.4489594924980858,10,0.03333333333333333,120.14098358154295
2019-03-31,2019-05-05,2019-05-06,LRCX,"Special Industry Machinery, NEC",1.2800517288065218,11,0.03333333333333333,18.745580673217773
2019-03-31,2019-05-05,2019-05-06,NKE,Rubber & Plastics Footwear,1.2304671050643718,12,0.03333333333333333,75.97236633300781
2019-03-31,2019-05-05,2019-05-06,NVDA,Semiconductors & Related Devices,0.9598506504863858,13,0.03333333333333333,4.463194847106934
2019-03-31,2019-05-05,2019-05-06,IBM,Computer & office Equipment,0.9492130075205015,14,0.03333333333333333,98.7900848388672
2019-03-31,2019-05-05,2019-05-06,META,"Services-Computer Programming, Data Processing, Etc.",0.7607614929438979,15,0.03333333333333333,192.3703765869141
2019-03-31,2019-05-05,2019-05-06,BMY,Pharmaceutical Preparations,0.6765741046773276,16,0.03333333333333333,36.93209838867188
2019-03-31,2019-05-05,2019-05-06,MU,Semiconductors & Related Devices,0.6573454706015169,17,0.03333333333333333,41.08884811401367
2019-03-31,2019-05-05,2019-05-06,QCOM,Radio & Tv Broadcasting & Communications Equipment,0.655318019450845,18,0.03333333333333333,74.89299774169922
2019-03-31,2019-05-05,2019-05-06,ADBE,Services-Prepackaged Software,0.5590023157072045,19,0.03333333333333333,283.6600036621094
2019-03-31,2019-05-05,2019-05-06,INTC,Semiconductors & Related Devices,0.5509401609852034,20,0.03333333333333333,44.63210678100586
2019-03-31,2019-05-05,2019-05-06,CSCO,Computer Communications Equipment,0.5472239683783048,21,0.03333333333333333,44.43339920043945
2019-03-31,2019-05-05,2019-05-06,BIIB,"Biological Products, (No Diagnostic Substances)",0.5227227512466465,22,0.03333333333333333,236.07000732421875
2019-03-31,2019-05-05,2019-05-06,DUK,Electric & Other Services Combined,0.40706390797745956,23,0.03333333333333333,67.08734893798828
2019-03-31,2019-05-05,2019-05-06,AMAT,Semiconductors & Related Devices,0.32843772322502873,24,0.03333333333333333,40.15605926513672
2019-03-31,2019-05-05,2019-05-06,VRTX,Pharmaceutical Preparations,0.30589692660005885,25,0.03333333333333333,174.75999450683594
2019-03-31,2019-05-05,2019-05-06,CRM,Services-Prepackaged Software,0.20261188762607918,26,0.03333333333333333,160.14877319335938
2019-03-31,2019-05-05,2019-05-06,UNP,"Railroads, Line-Haul Operating",0.0660663419470987,27,0.03333333333333333,151.7058868408203
2019-03-31,2019-05-05,2019-05-06,NEM,Gold and Silver Ores,0.0565930384656656,28,0.03333333333333333,24.788787841796875
2019-03-31,2019-05-05,2019-05-06,COST,Retail-Variety Stores,0.02914163945499859,29,0.03333333333333333,221.0917205810547
2019-03-31,2019-05-05,2019-05-06,AEP,Electric Services,-0.09823022300847029,30,0.03333333333333333,65.83086395263672
2019-06-30,2019-08-04,2019-08-05,NVDA,Semiconductors & Related Devices,10.469845297123214,1,0.03333333333333333,3.746307849884033
2019-06-30,2019-08-04,2019-08-05,LRCX,"Special Industry Machinery, NEC",7.952781067622041,2,0.03333333333333333,17.839197158813477
2019-06-30,2019-08-04,2019-08-05,AAPL,Electronic Computers,5.722535406949854,3,0.03333333333333333,46.24736785888672
2019-06-30,2019-08-04,2019-08-05,GOOG,"Services-Computer Programming, Data Processing, Etc.",4.512200643854508,4,0.03333333333333333,57.14683151245117
2019-06-30,2019-08-04,2019-08-05,GOOGL,"Services-Computer Programming, Data Processing, Etc.",4.502606305431888,5,0.03333333333333333,57.26421737670898
2019-06-30,2019-08-04,2019-08-05,AMGN,"Biological Products, (No Diagnostic Substances)",3.501352129863512,6,0.03333333333333333,146.70767211914062
2019-06-30,2019-08-04,2019-08-05,QCOM,Radio & Tv Broadcasting & Communications Equipment,2.678795773995758,7,0.03333333333333333,58.92051315307617
2019-06-30,2019-08-04,2019-08-05,UPS,Trucking & Courier Services (No Air),2.6472518749705842,8,0.03333333333333333,86.287353515625
2019-06-30,2019-08-04,2019-08-05,TXN,Semiconductors & Related Devices,2.171197917549868,9,0.03333333333333333,96.68075561523438
2019-06-30,2019-08-04,2019-08-05,AXP,Finance Services,1.9216756909596555,10,0.03333333333333333,110.4773406982422
2019-06-30,2019-08-04,2019-08-05,KLAC,Optical Instruments & Lenses,1.9202843537511025,11,0.03333333333333333,116.18351745605467
2019-06-30,2019-08-04,2019-08-05,GILD,"Biological Products, (No Diagnostic Substances)",1.8705941308079785,12,0.03333333333333333,49.0455322265625
2019-06-30,2019-08-04,2019-08-05,IBM,Computer & office Equipment,1.7918406242071858,13,0.03333333333333333,100.2341537475586
2019-06-30,2019-08-04,2019-08-05,NKE,Rubber & Plastics Footwear,1.6818956312943816,14,0.03333333333333333,71.9903793334961
2019-06-30,2019-08-04,2019-08-05,AMZN,Retail-Catalog & Mail-Order Houses,1.6690602496046703,15,0.03333333333333333,88.25650024414062
2019-06-30,2019-08-04,2019-08-05,MSFT,Services-Prepackaged Software,1.5354781027508526,16,0.03333333333333333,124.40607452392578
2019-06-30,2019-08-04,2019-08-05,BMY,Pharmaceutical Preparations,1.4264732155107722,17,0.03333333333333333,35.15238952636719
2019-06-30,2019-08-04,2019-08-05,MU,Semiconductors & Related Devices,1.2215358551350537,18,0.03333333333333333,40.90353775024414
2019-06-30,2019-08-04,2019-08-05,BIIB,"Biological Products, (No Diagnostic Substances)",1.0571987717934495,19,0.03333333333333333,235.2100067138672
2019-06-30,2019-08-04,2019-08-05,CSCO,Computer Communications Equipment,1.0329970851272265,20,0.03333333333333333,42.07636642456055
2019-06-30,2019-08-04,2019-08-05,INTC,Semiconductors & Related Devices,0.9086848075090019,21,0.03333333333333333,40.928749084472656
2019-06-30,2019-08-04,2019-08-05,MA,"Services-Business Services, NEC",0.8006451422711481,22,0.03333333333333333,247.23277282714844
2019-06-30,2019-08-04,2019-08-05,ADBE,Services-Prepackaged Software,0.6933672280759491,23,0.03333333333333333,280.3599853515625
2019-06-30,2019-08-04,2019-08-05,META,"Services-Computer Programming, Data Processing, Etc.",0.6541348493210579,24,0.03333333333333333,180.31497192382807
2019-06-30,2019-08-04,2019-08-05,T,Telephone Communications (No Radiotelephone),0.6505209150150554,25,0.03333333333333333,15.899299621582031
2019-06-30,2019-08-04,2019-08-05,KO,Beverages,0.6102077795931311,26,0.03333333333333333,42.04938888549805
2019-06-30,2019-08-04,2019-08-05,DUK,Electric & Other Services Combined,0.5843115141018806,27,0.03333333333333333,65.90264892578125
2019-06-30,2019-08-04,2019-08-05,AMAT,Semiconductors & Related Devices,0.5116497465522304,28,0.03333333333333333,42.56160354614258
2019-06-30,2019-08-04,2019-08-05,NEE,Electric Services,0.46502847248541346,29,0.03333333333333333,44.05704498291016
2019-06-30,2019-08-04,2019-08-05,ELV,Hospital & Medical Service Plans,0.40172482391040043,30,0.03333333333333333,258.3337707519531
2019-09-30,2019-11-04,2019-11-05,NVDA,Semiconductors & Related Devices,9.06154020690219,1,0.03333333333333333,5.212816715240479
2019-09-30,2019-11-04,2019-11-05,LRCX,"Special Industry Machinery, NEC",7.555095353389163,2,0.03333333333333333,25.749547958374023
2019-09-30,2019-11-04,2019-11-05,AAPL,Electronic Computers,5.748410992831115,3,0.03333333333333333,61.73976135253906
2019-09-30,2019-11-04,2019-11-05,GOOGL,"Services-Computer Programming, Data Processing, Etc.",5.102401305626742,4,0.03333333333333333,64.04268646240234
2019-09-30,2019-11-04,2019-11-05,GOOG,"Services-Computer Programming, Data Processing, Etc.",5.099617266292409,5,0.03333333333333333,64.075439453125
2019-09-30,2019-11-04,2019-11-05,AMGN,"Biological Products, (No Diagnostic Substances)",3.728962836230977,6,0.03333333333333333,175.08230590820312
2019-09-30,2019-11-04,2019-11-05,UPS,Trucking & Courier Services (No Air),2.903306936180488,7,0.03333333333333333,91.97607421875
2019-09-30,2019-11-04,2019-11-05,QCOM,Radio & Tv Broadcasting & Communications Equipment,2.463206962143998,8,0.03333333333333333,73.76925659179688
2019-09-30,2019-11-04,2019-11-05,AXP,Finance Services,2.2476464090481523,9,0.03333333333333333,109.10851287841795
2019-09-30,2019-11-04,2019-11-05,GILD,"Biological Products, (No Diagnostic Substances)",2.139009660244944,10,0.03333333333333333,51.08966827392578
2019-09-30,2019-11-04,2019-11-05,TXN,Semiconductors & Related Devices,2.089777542172677,11,0.03333333333333333,99.85045623779295
2019-09-30,2019-11-04,2019-11-05,KLAC,Optical Instruments & Lenses,2.026130594819771,12,0.03333333333333333,158.88571166992188
2019-09-30,2019-11-04,2019-11-05,IBM,Computer & office Equipment,1.8144564966146222,13,0.03333333333333333,99.3473892211914
2019-09-30,2019-11-04,2019-11-05,AMZN,Retail-Catalog & Mail-Order Houses,1.7086708522529581,14,0.03333333333333333,90.08550262451172
2019-09-30,2019-11-04,2019-11-05,NKE,Rubber & Plastics Footwear,1.650780594285801,15,0.03333333333333333,82.1478042602539
2019-09-30,2019-11-04,2019-11-05,MU,Semiconductors & Related Devices,1.6164339848809204,16,0.03333333333333333,47.47697448730469
2019-09-30,2019-11-04,2019-11-05,MSFT,Services-Prepackaged Software,1.5992440741860898,17,0.03333333333333333,136.3856658935547
2019-09-30,2019-11-04,2019-11-05,CSCO,Computer Communications Equipment,1.35237485521986,18,0.03333333333333333,39.41576385498047
2019-09-30,2019-11-04,2019-11-05,BIIB,"Biological Products, (No Diagnostic Substances)",1.210570584771201,19,0.03333333333333333,292.17999267578125
2019-09-30,2019-11-04,2019-11-05,INTC,Semiconductors & Related Devices,0.9610155951820205,20,0.03333333333333333,50.48653030395508
2019-09-30,2019-11-04,2019-11-05,BMY,Pharmaceutical Preparations,0.8819969491698993,21,0.03333333333333333,44.04798126220703
2019-09-30,2019-11-04,2019-11-05,KO,Beverages,0.8414264036608764,22,0.03333333333333333,42.98826599121094
2019-09-30,2019-11-04,2019-11-05,MA,"Services-Business Services, NEC",0.8244844914216009,23,0.03333333333333333,259.2521667480469
2019-09-30,2019-11-04,2019-11-05,DUK,Electric & Other Services Combined,0.7556105297443301,24,0.03333333333333333,71.35298156738281
2019-09-30,2019-11-04,2019-11-05,T,Telephone Communications (No Radiotelephone),0.7139601342824513,25,0.03333333333333333,18.93704032897949
2019-09-30,2019-11-04,2019-11-05,ADBE,Services-Prepackaged Software,0.6479237586028174,26,0.03333333333333333,289.2900085449219
2019-09-30,2019-11-04,2019-11-05,ELV,Hospital & Medical Service Plans,0.605052553880741,27,0.03333333333333333,249.4608612060547
2019-09-30,2019-11-04,2019-11-05,META,"Services-Computer Programming, Data Processing, Etc.",0.6028949861347485,28,0.03333333333333333,192.8069610595703
2019-09-30,2019-11-04,2019-11-05,NEE,Electric Services,0.5654887970160185,29,0.03333333333333333,48.36308670043945
2019-09-30,2019-11-04,2019-11-05,PFE,Pharmaceutical Preparations,0.34281174871559794,30,0.03333333333333333,25.653268814086918
2019-12-31,2020-02-04,2020-02-05,NVDA,Semiconductors & Related Devices,8.591065551686686,1,0.03333333333333333,6.240782260894775
2019-12-31,2020-02-04,2020-02-05,LRCX,"Special Industry Machinery, NEC",7.980914748974608,2,0.03333333333333333,30.295730590820312
2019-12-31,2020-02-04,2020-02-05,GOOGL,"Services-Computer Programming, Data Processing, Etc.",6.641925234170388,3,0.03333333333333333,71.70982360839844
2019-12-31,2020-02-04,2020-02-05,GOOG,"Services-Computer Programming, Data Processing, Etc.",6.631096828625253,4,0.03333333333333333,71.82184600830078
2019-12-31,2020-02-04,2020-02-05,AAPL,Electronic Computers,6.024167735881187,5,0.03333333333333333,77.41545867919922
2019-12-31,2020-02-04,2020-02-05,AMGN,"Biological Products, (No Diagnostic Substances)",3.762010124573122,6,0.03333333333333333,190.06146240234372
2019-12-31,2020-02-04,2020-02-05,AMZN,Retail-Catalog & Mail-Order Houses,3.455774954054898,7,0.03333333333333333,101.99349975585938
2019-12-31,2020-02-04,2020-02-05,UPS,Trucking & Courier Services (No Air),3.08018432688489,8,0.03333333333333333,80.97200775146484
2019-12-31,2020-02-04,2020-02-05,AXP,Finance Services,2.2466608206649403,9,0.03333333333333333,123.15756225585938
2019-12-31,2020-02-04,2020-02-05,KLAC,Optical Instruments & Lenses,2.0430815646348544,10,0.03333333333333333,159.00433349609375
2019-12-31,2020-02-04,2020-02-05,TXN,Semiconductors & Related Devices,2.0266933143425083,11,0.03333333333333333,111.1273193359375
2019-12-31,2020-02-04,2020-02-05,IBM,Computer & office Equipment,1.772243841917006,12,0.03333333333333333,113.96341705322266
2019-12-31,2020-02-04,2020-02-05,NKE,Rubber & Plastics Footwear,1.6580364517985293,13,0.03333333333333333,92.13053131103516
2019-12-31,2020-02-04,2020-02-05,INTC,Semiconductors & Related Devices,1.5656817648503603,14,0.03333333333333333,59.40005874633789
2019-12-31,2020-02-04,2020-02-05,CSCO,Computer Communications Equipment,1.531436546912859,15,0.03333333333333333,40.27916717529297
2019-12-31,2020-02-04,2020-02-05,MSFT,Services-Prepackaged Software,1.5094118223429072,16,0.03333333333333333,170.4226837158203
2019-12-31,2020-02-04,2020-02-05,AMAT,Semiconductors & Related Devices,1.267907936075717,17,0.03333333333333333,60.20941925048828
2019-12-31,2020-02-04,2020-02-05,BIIB,"Biological Products, (No Diagnostic Substances)",1.1538449682906198,18,0.03333333333333333,332.8699951171875
2019-12-31,2020-02-04,2020-02-05,GILD,"Biological Products, (No Diagnostic Substances)",1.125372208442044,19,0.03333333333333333,51.94755172729492
2019-12-31,2020-02-04,2020-02-05,META,"Services-Computer Programming, Data Processing, Etc.",1.0400051525203327,20,0.03333333333333333,208.4739990234375
2019-12-31,2020-02-04,2020-02-05,MU,Semiconductors & Related Devices,0.9151861424521774,21,0.03333333333333333,55.36706161499024
2019-12-31,2020-02-04,2020-02-05,T,Telephone Communications (No Radiotelephone),0.8926743183224926,22,0.03333333333333333,18.604887008666992
2019-12-31,2020-02-04,2020-02-05,PFE,Pharmaceutical Preparations,0.8683008795072986,23,0.03333333333333333,26.64748191833496
2019-12-31,2020-02-04,2020-02-05,BMY,Pharmaceutical Preparations,0.7733012126515311,24,0.03333333333333333,51.596099853515625
2019-12-31,2020-02-04,2020-02-05,MA,"Services-Business Services, NEC",0.7631047558467801,25,0.03333333333333333,316.8448486328125
2019-12-31,2020-02-04,2020-02-05,DUK,Electric & Other Services Combined,0.7494147111826857,26,0.03333333333333333,75.212158203125
2019-12-31,2020-02-04,2020-02-05,KO,Beverages,0.7426618746277969,27,0.03333333333333333,48.62184143066406
2019-12-31,2020-02-04,2020-02-05,NEM,Gold and Silver Ores,0.6315276835056433,28,0.03333333333333333,37.095664978027344
2019-12-31,2020-02-04,2020-02-05,ELV,Hospital & Medical Service Plans,0.6109519543528155,29,0.03333333333333333,263.2913513183594
2019-12-31,2020-02-04,2020-02-05,NEE,Electric Services,0.5319988103720918,30,0.03333333333333333,57.099727630615234
2020-03-31,2020-05-05,2020-05-06,LRCX,"Special Industry Machinery, NEC",8.587215865370558,1,0.03333333333333333,22.89039421081543
2020-03-31,2020-05-05,2020-05-06,GOOGL,"Services-Computer Programming, Data Processing, Etc.",6.470250096485618,2,0.03333333333333333,66.72006225585938
2020-03-31,2020-05-05,2020-05-06,GOOG,"Services-Computer Programming, Data Processing, Etc.",6.460805801362362,3,0.03333333333333333,66.8164291381836
2020-03-31,2020-05-05,2020-05-06,AAPL,Electronic Computers,5.9509181594497775,4,0.03333333333333333,72.57313537597656
2020-03-31,2020-05-05,2020-05-06,NVDA,Semiconductors & Related Devices,4.855978908847433,5,0.03333333333333333,7.415674209594727
2020-03-31,2020-05-05,2020-05-06,AMGN,"Biological Products, (No Diagnostic Substances)",3.5575293058675355,6,0.03333333333333333,195.2480316162109
2020-03-31,2020-05-05,2020-05-06,GILD,"Biological Products, (No Diagnostic Substances)",3.1726889101945694,7,0.03333333333333333,61.66468811035156
2020-03-31,2020-05-05,2020-05-06,KLAC,Optical Instruments & Lenses,2.3200809521871513,8,0.03333333333333333,152.8206787109375
2020-03-31,2020-05-05,2020-05-06,TXN,Semiconductors & Related Devices,2.291675959465676,9,0.03333333333333333,95.06614685058594
2020-03-31,2020-05-05,2020-05-06,AMZN,Retail-Catalog & Mail-Order Houses,2.1148014044937247,10,0.03333333333333333,117.56300354003906
2020-03-31,2020-05-05,2020-05-06,UPS,Trucking & Courier Services (No Air),1.9220046487915083,11,0.03333333333333333,71.66438293457031
2020-03-31,2020-05-05,2020-05-06,NKE,Rubber & Plastics Footwear,1.78302599739478,12,0.03333333333333333,81.26744079589844
2020-03-31,2020-05-05,2020-05-06,CSCO,Computer Communications Equipment,1.7639874979163783,13,0.03333333333333333,34.53461456298828
2020-03-31,2020-05-05,2020-05-06,BIIB,"Biological Products, (No Diagnostic Substances)",1.7480805172509666,14,0.03333333333333333,306.7799987792969
2020-03-31,2020-05-05,2020-05-06,INTC,Semiconductors & Related Devices,1.6997002449236358,15,0.03333333333333333,52.75560760498047
2020-03-31,2020-05-05,2020-05-06,MSFT,Services-Prepackaged Software,1.6292134581405169,16,0.03333333333333333,173.3959503173828
2020-03-31,2020-05-05,2020-05-06,AMAT,Semiconductors & Related Devices,1.5712968362068056,17,0.03333333333333333,47.808101654052734
2020-03-31,2020-05-05,2020-05-06,ZTS,Pharmaceutical Preparations,1.402192071965403,18,0.03333333333333333,118.82166290283205
2020-03-31,2020-05-05,2020-05-06,WMT,Retail-Variety Stores,1.27486035525712,19,0.03333333333333333,37.78670120239258
2020-03-31,2020-05-05,2020-05-06,T,Telephone Communications (No Radiotelephone),1.1287143473202665,20,0.03333333333333333,14.498323440551758
2020-03-31,2020-05-05,2020-05-06,VRTX,Pharmaceutical Preparations,1.1204485893676024,21,0.03333333333333333,270.0599975585937
2020-03-31,2020-05-05,2020-05-06,KO,Beverages,1.0530356629612052,22,0.03333333333333333,37.29666519165039
2020-03-31,2020-05-05,2020-05-06,VZ,Telephone Communications (No Radiotelephone),0.9765343264284096,23,0.03333333333333333,39.07271957397461
2020-03-31,2020-05-05,2020-05-06,META,"Services-Computer Programming, Data Processing, Etc.",0.9629218804328004,24,0.03333333333333333,206.8467712402344
2020-03-31,2020-05-05,2020-05-06,MU,Semiconductors & Related Devices,0.8049067405866718,25,0.03333333333333333,44.94122695922852
2020-03-31,2020-05-05,2020-05-06,ELV,Hospital & Medical Service Plans,0.7556911296812201,26,0.03333333333333333,248.90223693847656
2020-03-31,2020-05-05,2020-05-06,DUK,Electric & Other Services Combined,0.7301726784471831,27,0.03333333333333333,62.59958267211914
2020-03-31,2020-05-05,2020-05-06,JNJ,Pharmaceutical Preparations,0.654860170229729,28,0.03333333333333333,125.2042999267578
2020-03-31,2020-05-05,2020-05-06,COST,Retail-Variety Stores,0.48135482729300444,29,0.03333333333333333,282.8502197265625
2020-03-31,2020-05-05,2020-05-06,PFE,Pharmaceutical Preparations,0.309110383374858,30,0.03333333333333333,26.884841918945312
2020-06-30,2020-08-04,2020-08-05,LRCX,"Special Industry Machinery, NEC",6.433140000317648,1,0.03333333333333333,36.03447723388672
2020-06-30,2020-08-04,2020-08-05,GOOG,"Services-Computer Programming, Data Processing, Etc.",6.385560344626496,2,0.03333333333333333,73.08051300048828
2020-06-30,2020-08-04,2020-08-05,GOOGL,"Services-Computer Programming, Data Processing, Etc.",6.361511273665721,3,0.03333333333333333,73.34828186035156
2020-06-30,2020-08-04,2020-08-05,AAPL,Electronic Computers,5.629470859064165,4,0.03333333333333333,106.56558990478516
2020-06-30,2020-08-04,2020-08-05,NVDA,Semiconductors & Related Devices,3.7580870687277796,5,0.03333333333333333,11.247797966003418
2020-06-30,2020-08-04,2020-08-05,AMGN,"Biological Products, (No Diagnostic Substances)",3.477127542672087,6,0.03333333333333333,200.6241149902344
2020-06-30,2020-08-04,2020-08-05,GILD,"Biological Products, (No Diagnostic Substances)",3.166713782473037,7,0.03333333333333333,55.41162490844727
2020-06-30,2020-08-04,2020-08-05,AMZN,Retail-Catalog & Mail-Order Houses,2.3250058518886556,8,0.03333333333333333,160.25149536132812
2020-06-30,2020-08-04,2020-08-05,TXN,Semiconductors & Related Devices,2.2677860581530367,9,0.03333333333333333,112.98805236816406
2020-06-30,2020-08-04,2020-08-05,KLAC,Optical Instruments & Lenses,2.2053868025893633,10,0.03333333333333333,191.22471618652344
2020-06-30,2020-08-04,2020-08-05,INTC,Semiconductors & Related Devices,2.029014057537095,11,0.03333333333333333,43.60939407348633
2020-06-30,2020-08-04,2020-08-05,BIIB,"Biological Products, (No Diagnostic Substances)",1.9379174381435804,12,0.03333333333333333,276.1700134277344
2020-06-30,2020-08-04,2020-08-05,ZTS,Pharmaceutical Preparations,1.5477565866744492,13,0.03333333333333333,149.31027221679688
2020-06-30,2020-08-04,2020-08-05,UPS,Trucking & Courier Services (No Air),1.5136684304891153,14,0.03333333333333333,113.05406188964844
2020-06-30,2020-08-04,2020-08-05,MSFT,Services-Prepackaged Software,1.4734270838257837,15,0.03333333333333333,202.8364715576172
2020-06-30,2020-08-04,2020-08-05,CSCO,Computer Communications Equipment,1.4508366192448905,16,0.03333333333333333,40.03402328491211
2020-06-30,2020-08-04,2020-08-05,PEP,Beverages,1.4090357871794654,17,0.03333333333333333,114.1056137084961
2020-06-30,2020-08-04,2020-08-05,T,Telephone Communications (No Radiotelephone),1.3365364314997028,18,0.03333333333333333,15.37975025177002
2020-06-30,2020-08-04,2020-08-05,VRTX,Pharmaceutical Preparations,1.1590839087547535,19,0.03333333333333333,273.2300109863281
2020-06-30,2020-08-04,2020-08-05,NKE,Rubber & Plastics Footwear,1.1155358353278628,20,0.03333333333333333,92.98507690429688
2020-06-30,2020-08-04,2020-08-05,VZ,Telephone Communications (No Radiotelephone),1.1133612284177095,21,0.03333333333333333,40.86073684692383
2020-06-30,2020-08-04,2020-08-05,ELV,Hospital & Medical Service Plans,1.0800581835162455,22,0.03333333333333333,254.33233642578125
2020-06-30,2020-08-04,2020-08-05,KO,Beverages,1.0124679177113927,23,0.03333333333333333,39.712833404541016
2020-06-30,2020-08-04,2020-08-05,META,"Services-Computer Programming, Data Processing, Etc.",0.8955277711399172,24,0.03333333333333333,247.1802673339844
2020-06-30,2020-08-04,2020-08-05,WMT,Retail-Variety Stores,0.8269376095483969,25,0.03333333333333333,39.95676040649414
2020-06-30,2020-08-04,2020-08-05,MU,Semiconductors & Related Devices,0.7825383729469664,26,0.03333333333333333,49.78839874267578
2020-06-30,2020-08-04,2020-08-05,JNJ,Pharmaceutical Preparations,0.651807673680281,27,0.03333333333333333,126.34463500976562
2020-06-30,2020-08-04,2020-08-05,DUK,Electric & Other Services Combined,0.6408410889317565,28,0.03333333333333333,66.05123901367188
2020-06-30,2020-08-04,2020-08-05,MA,"Services-Business Services, NEC",0.46331602973843533,29,0.03333333333333333,317.4488525390625
2020-06-30,2020-08-04,2020-08-05,AXP,Finance Services,0.45945412575641464,30,0.03333333333333333,88.82376098632812
2020-09-30,2020-11-04,2020-11-05,LRCX,"Special Industry Machinery, NEC",6.9939237670040075,1,0.03333333333333333,37.70616149902344
2020-09-30,2020-11-04,2020-11-05,GOOGL,"Services-Computer Programming, Data Processing, Etc.",6.638070956645706,2,0.03333333333333333,87.4026107788086
2020-09-30,2020-11-04,2020-11-05,GOOG,"Services-Computer Programming, Data Processing, Etc.",6.6344544950597575,3,0.03333333333333333,87.4505386352539
