date,one_way_turnover,buy_amount_krw,sell_amount_krw,commission_krw,capital_gains_tax_krw,frequency,label,quarter,year,average_quarterly_turnover,annual_turnover,average_annual_turnover
2022-10-03,0.010129712077698524,3164280.0310015455,3355633.811729789,16299.784606828336,0.0,monthly,Monthly,2022Q4,2022,0.011572766035018821,0.17222019097546237,0.13273394275215206
2022-11-01,0.011959062301267982,3830709.962820582,3847009.747427389,19194.299275619927,165280.68022797402,monthly,Monthly,2022Q4,2022,0.011572766035018821,0.17222019097546237,0.13273394275215206
2022-12-01,0.005994955397565541,1785515.49162592,1969990.4711294845,9388.764906888511,0.0,monthly,Monthly,2022Q4,2022,0.011572766035018821,0.17222019097546237,0.13273394275215206
2023-01-02,0.01803536564406739,5187254.7373301685,5364606.321940877,26379.652648177613,0.0,monthly,Monthly,2023Q1,2023,0.011572766035018821,0.1155349927194212,0.13273394275215206
2023-02-01,0.014328729402036335,4358414.651404664,4384794.304052831,21858.022388643734,0.0,monthly,Monthly,2023Q1,2023,0.011572766035018821,0.1155349927194212,0.13273394275215206
2023-03-01,0.00427531352194824,1319792.6413502991,1341650.6637389734,6653.608262723182,0.0,monthly,Monthly,2023Q1,2023,0.011572766035018821,0.1155349927194212,0.13273394275215206
2023-04-03,0.010377122318493765,3296365.143277578,3488882.3263604646,16963.118674095105,0.0,monthly,Monthly,2023Q2,2023,0.011572766035018821,0.1155349927194212,0.13273394275215206
2023-05-01,0.0050019246922131935,1654166.8370612934,1671129.9557354003,8313.241981991734,0.0,monthly,Monthly,2023Q2,2023,0.011572766035018821,0.1155349927194212,0.13273394275215206
2023-06-01,0.013337000129881833,4487697.175783321,4496010.4177653035,22459.268983871563,0.0,monthly,Monthly,2023Q2,2023,0.011572766035018821,0.1155349927194212,0.13273394275215206
2023-07-03,0.014998019818880192,5011057.863475263,5227738.952388898,25596.992039660403,525485.1911806519,monthly,Monthly,2023Q3,2023,0.011572766035018821,0.1155349927194212,0.13273394275215206
2023-08-01,0.007844098136977248,2393259.698209569,2944341.881429851,13344.003949098551,477647.8979848988,monthly,Monthly,2023Q3,2023,0.011572766035018821,0.1155349927194212,0.13273394275215206
2023-09-01,0.002428076344730136,590527.113628313,1081519.0155622512,4180.11532297641,58144.92318754857,monthly,Monthly,2023Q3,2023,0.011572766035018821,0.1155349927194212,0.13273394275215206
2023-10-02,0.004559422875397713,1418965.5284612775,1676864.7194487154,7739.575619774982,0.0,monthly,Monthly,2023Q4,2023,0.011572766035018821,0.1155349927194212,0.13273394275215206
2023-11-01,0.009186441773915286,3069750.072213359,3077489.6478330493,15368.099300116022,6203.662054606769,monthly,Monthly,2023Q4,2023,0.011572766035018821,0.1155349927194212,0.13273394275215206
2023-12-01,0.011163478060879872,3882999.7616925538,3904571.5230473136,19468.928211849667,120583.09210290202,monthly,Monthly,2023Q4,2023,0.011572766035018821,0.1155349927194212,0.13273394275215206
2024-01-02,0.00548656873419259,1804626.250899002,2149289.8268823177,9884.790194453299,0.0,monthly,Monthly,2024Q1,2024,0.011572766035018821,0.1244218926982361,0.13273394275215206
2024-02-01,0.013941301871079061,5201905.179925203,5211789.970119685,26034.23787511222,341222.2668897687,monthly,Monthly,2024Q1,2024,0.011572766035018821,0.1244218926982361,0.13273394275215206
2024-03-01,0.01626888692712781,6100666.727272421,6467923.232037306,31421.47489827432,722690.1158760848,monthly,Monthly,2024Q1,2024,0.011572766035018821,0.1244218926982361,0.13273394275215206
2024-04-01,0.0073847360951268225,2416677.902755052,3396228.734300643,14532.266592639238,276987.8084552073,monthly,Monthly,2024Q2,2024,0.011572766035018821,0.1244218926982361,0.13273394275215206
2024-05-01,0.005636805333514754,2049211.7818762958,2340731.8569241315,10974.859097001068,0.0,monthly,Monthly,2024Q2,2024,0.011572766035018821,0.1244218926982361,0.13273394275215206
2024-06-03,0.012171011790301825,4874935.991570577,4885910.850667596,24402.117105595433,485247.7588224417,monthly,Monthly,2024Q2,2024,0.011572766035018821,0.1244218926982361,0.13273394275215206
2024-07-01,0.011589630589857153,4462821.133113384,5206712.7741291225,24173.834768106266,558083.9792179315,monthly,Monthly,2024Q3,2024,0.011572766035018821,0.1244218926982361,0.13273394275215206
2024-08-01,0.012997828117801124,5089149.897747025,5671407.711733073,26901.394023700246,30722.100751511603,monthly,Monthly,2024Q3,2024,0.011572766035018821,0.1244218926982361,0.13273394275215206
2024-09-02,0.005203436827381863,2130113.4898421913,2187736.9846174717,10794.626186149158,95032.91098505937,monthly,Monthly,2024Q3,2024,0.011572766035018821,0.1244218926982361,0.13273394275215206
2024-10-01,0.0010118326469815181,249112.41499620676,593401.8477461785,2106.285656855963,1062.6949685172365,monthly,Monthly,2024Q4,2024,0.011572766035018821,0.1244218926982361,0.13273394275215206
2024-11-01,0.013543644389611382,5753601.969989702,5756770.9506150335,28775.93230151184,576268.8602128992,monthly,Monthly,2024Q4,2024,0.011572766035018821,0.1244218926982361,0.13273394275215206
2024-12-02,0.0191862093752602,8162207.208438814,8767252.000953183,42323.64802347999,1575482.5462601404,monthly,Monthly,2024Q4,2024,0.011572766035018821,0.1244218926982361,0.13273394275215206
2025-01-02,0.008769047197531332,2975573.1127891988,4853856.960066602,19573.575182139502,126690.18604306596,monthly,Monthly,2025Q1,2025,0.011572766035018821,0.14701115422879577,0.13273394275215206
2025-02-03,0.002853334028404556,1207818.3503578752,1354082.1115830243,6404.751154852249,266347.74127818656,monthly,Monthly,2025Q1,2025,0.011572766035018821,0.14701115422879577,0.13273394275215206
2025-03-03,0.012983123387907804,5641716.71014066,5914469.202573761,28890.464781786053,80409.83804373788,monthly,Monthly,2025Q1,2025,0.011572766035018821,0.14701115422879577,0.13273394275215206
2025-04-01,0.01026826735152821,4333021.605607167,4697659.486052766,22576.702729149834,91202.09089228613,monthly,Monthly,2025Q2,2025,0.011572766035018821,0.14701115422879577,0.13273394275215206
2025-05-01,0.005532247618949623,2340503.6134471297,2454282.4070685655,11986.965051289239,0.0,monthly,Monthly,2025Q2,2025,0.011572766035018821,0.14701115422879577,0.13273394275215206
2025-06-02,0.015347554123939717,6628110.262723014,6640097.227774322,33170.51872624334,0.0,monthly,Monthly,2025Q2,2025,0.011572766035018821,0.14701115422879577,0.13273394275215206
2025-07-01,0.008846413670333376,3732416.319089383,4016707.601659149,19372.80980187133,166274.03697265196,monthly,Monthly,2025Q3,2025,0.011572766035018821,0.14701115422879577,0.13273394275215206
2025-08-01,0.0051333080392984036,2239411.6582815796,2425058.505056098,11661.175408344194,0.0,monthly,Monthly,2025Q3,2025,0.011572766035018821,0.14701115422879577,0.13273394275215206
2025-09-01,0.011132792242929011,5116781.408742309,5128442.584150687,25613.059982232488,548121.4506065898,monthly,Monthly,2025Q3,2025,0.011572766035018821,0.14701115422879577,0.13273394275215206
2025-10-01,0.015323580000735878,7048425.242145807,7893855.7728432575,37355.70253747266,178653.2365112588,monthly,Monthly,2025Q4,2025,0.011572766035018821,0.14701115422879577,0.13273394275215206
2025-11-03,0.039144762691412746,20804291.17719455,21020300.1162433,104561.47823359464,0.0,monthly,Monthly,2025Q4,2025,0.011572766035018821,0.14701115422879577,0.13273394275215206
2025-12-01,0.011676723875825114,6224391.716893584,6328953.195127189,31383.362280051933,37152.170496728235,monthly,Monthly,2025Q4,2025,0.011572766035018821,0.14701115422879577,0.13273394275215206
2026-01-02,0.01947306513412219,10368058.111396,10740382.688724816,52771.10200030204,0.0,monthly,Monthly,2026Q1,2026,0.011572766035018821,0.15092832494145128,0.13273394275215206
2026-02-02,0.02987398112127155,17062732.744363308,17115503.846363515,85445.59147681706,0.0,monthly,Monthly,2026Q1,2026,0.011572766035018821,0.15092832494145128,0.13273394275215206
2026-03-02,0.044789621019557975,26744214.671784937,26829660.263261866,133934.687337617,0.0,monthly,Monthly,2026Q1,2026,0.011572766035018821,0.15092832494145128,0.13273394275215206
2026-04-01,0.03024264372628201,17450995.025347397,17938476.430038184,88473.67863846396,0.0,monthly,Monthly,2026Q2,2026,0.011572766035018821,0.15092832494145128,0.13273394275215206
2026-05-01,0.02654901394021755,16602512.765122503,16690986.443760887,83233.74802220847,0.0,monthly,Monthly,2026Q2,2026,0.011572766035018821,0.15092832494145128,0.13273394275215206
2010-04-01,0.006458448575950825,495154.52356285974,802906.137994092,3245.1516538923793,0.0,quarterly,Quarterly,2010Q2,2010,0.02178692674106984,0.06387126650457742,0.08343351666735553
2010-07-01,0.04113317091644189,4239508.128244698,4306472.507687159,21364.95158982964,0.0,quarterly,Quarterly,2010Q3,2010,0.02178692674106984,0.06387126650457742,0.08343351666735553
2010-10-01,0.0162796470121847,1670449.0658132024,1751096.0138825327,8553.862699239338,0.0,quarterly,Quarterly,2010Q4,2010,0.02178692674106984,0.06387126650457742,0.08343351666735553
2011-01-03,0.03442658112727359,3738392.3035939448,3807533.622727733,18864.814815804195,0.0,quarterly,Quarterly,2011Q1,2011,0.02178692674106984,0.10437256567126228,0.08343351666735553
2011-04-01,0.0091982292869152,964699.3804945499,1045875.2922686823,5026.436681908081,0.0,quarterly,Quarterly,2011Q2,2011,0.02178692674106984,0.10437256567126228,0.08343351666735553
2011-07-01,0.005240644948695886,538832.3686172254,606926.6555955745,2864.397560532,0.0,quarterly,Quarterly,2011Q3,2011,0.02178692674106984,0.10437256567126228,0.08343351666735553
2011-10-03,0.05550711030837761,6292773.890535943,6367336.981450565,31650.277179966273,0.0,quarterly,Quarterly,2011Q4,2011,0.02178692674106984,0.10437256567126228,0.08343351666735553
2012-01-02,0.02654365671251755,3127472.2585325837,3226369.9050379135,15884.605408926243,0.0,quarterly,Quarterly,2012Q1,2012,0.02178692674106984,0.09379367919628274,0.08343351666735553
2012-04-02,0.03835399939696104,4812679.736370835,4897944.261341415,24276.559994280626,0.0,quarterly,Quarterly,2012Q2,2012,0.02178692674106984,0.09379367919628274,0.08343351666735553
2012-07-02,0.017832360193795038,2226208.6244707294,2325679.2362049,11379.719651689073,0.0,quarterly,Quarterly,2012Q3,2012,0.02178692674106984,0.09379367919628274,0.08343351666735553
2012-10-01,0.011063662893009115,1387874.8277179226,1472132.1714908853,7150.01749802202,0.0,quarterly,Quarterly,2012Q4,2012,0.02178692674106984,0.09379367919628274,0.08343351666735553
2013-01-02,0.011070871310146066,1342840.558731936,1420379.3102655446,6908.049672493702,0.0,quarterly,Quarterly,2013Q1,2013,0.02178692674106984,0.06051342751498116,0.08343351666735553
2013-04-01,0.015223450930582845,1988709.806046266,2072544.7272394747,10153.136333214352,0.0,quarterly,Quarterly,2013Q2,2013,0.02178692674106984,0.06051342751498116,0.08343351666735553
2013-07-01,0.018558034906188944,2493377.7995107137,2580545.5533730276,12684.808382209354,0.0,quarterly,Quarterly,2013Q3,2013,0.02178692674106984,0.06051342751498116,0.08343351666735553
2013-10-01,0.015661070368063305,2083527.016625844,2171837.527569808,10638.41136048913,0.0,quarterly,Quarterly,2013Q4,2013,0.02178692674106984,0.06051342751498116,0.08343351666735553
2014-01-02,0.021414957104694515,2934512.7645116113,3023267.6627099104,14894.451068053804,0.0,quarterly,Quarterly,2014Q1,2014,0.02178692674106984,0.044218195008334474,0.08343351666735553
2014-04-01,0.004767233577089717,633718.4383805506,731576.2108590417,3413.2366230989805,0.0,quarterly,Quarterly,2014Q2,2014,0.02178692674106984,0.044218195008334474,0.08343351666735553
2014-07-01,0.00703429707054113,963937.7307374254,1048544.6166403331,5031.205868444396,0.0,quarterly,Quarterly,2014Q3,2014,0.02178692674106984,0.044218195008334474,0.08343351666735553
2014-10-01,0.011001707256009107,1607399.6296887174,1699067.645933397,8266.168189055286,0.0,quarterly,Quarterly,2014Q4,2014,0.02178692674106984,0.044218195008334474,0.08343351666735553
2015-01-02,0.01443882389960057,2276558.4811301343,2376517.186601922,11632.68916933014,0.0,quarterly,Quarterly,2015Q1,2015,0.02178692674106984,0.05129756088044281,0.08343351666735553
2015-04-01,0.00413297204738256,619755.5672840327,726006.2677643895,3364.4045876210557,0.0,quarterly,Quarterly,2015Q2,2015,0.02178692674106984,0.05129756088044281,0.08343351666735553
2015-07-01,0.01241862742580172,2010795.0185694098,2107567.0672632977,10295.90521458177,0.0,quarterly,Quarterly,2015Q3,2015,0.02178692674106984,0.05129756088044281,0.08343351666735553
2015-10-01,0.02030713750765796,3378898.4303713217,3490031.1282013576,17172.3238964317,1670.7989824684244,quarterly,Quarterly,2015Q4,2015,0.02178692674106984,0.05129756088044281,0.08343351666735553
2016-01-04,0.017310682315266585,2973382.1341714114,3089695.075223617,15157.693023487573,0.0,quarterly,Quarterly,2016Q1,2016,0.02178692674106984,0.04394242231575806,0.08343351666735553
2016-04-01,0.004704113215033667,761402.7466760576,876254.7820255235,4094.1438217539526,0.0,quarterly,Quarterly,2016Q2,2016,0.02178692674106984,0.04394242231575806,0.08343351666735553
2016-07-01,0.008330024531920964,1411351.4226692915,1518303.6430280656,7324.1376642433925,0.0,quarterly,Quarterly,2016Q3,2016,0.02178692674106984,0.04394242231575806,0.08343351666735553
2016-10-03,0.013597602253536845,2330831.5740462765,2435898.610659182,11916.825461763647,0.0,quarterly,Quarterly,2016Q4,2016,0.02178692674106984,0.04394242231575806,0.08343351666735553
2017-01-02,0.023372096308024923,4310383.356544197,4428993.969716527,21848.44331565181,0.0,quarterly,Quarterly,2017Q1,2017,0.02178692674106984,0.05574247455574831,0.08343351666735553
2017-04-03,0.015532983408195023,2804898.248865202,2929431.8253961876,14335.825185653475,292137.6272088044,quarterly,Quarterly,2017Q2,2017,0.02178692674106984,0.05574247455574831,0.08343351666735553
2017-07-03,0.005573909064624605,871620.0585982427,1288494.2391885296,5400.285744466931,127230.69129052853,quarterly,Quarterly,2017Q3,2017,0.02178692674106984,0.05574247455574831,0.08343351666735553
2017-10-02,0.011263485774903758,2124897.4801346585,2370450.443261668,11238.369808490817,352424.4349799328,quarterly,Quarterly,2017Q4,2017,0.02178692674106984,0.05574247455574831,0.08343351666735553
2018-01-02,0.018473244937856622,3360907.1366725266,3833395.516322717,17985.756632488108,0.0,quarterly,Quarterly,2018Q1,2018,0.02178692674106984,0.06854081035689565,0.08343351666735553
2018-04-02,0.005131572379747823,905549.2089395747,1033883.4806820303,4848.581724054013,0.0,quarterly,Quarterly,2018Q2,2018,0.02178692674106984,0.06854081035689565,0.08343351666735553
2018-07-02,0.025637890373601434,5225717.717773259,5347172.635940902,26432.225884285403,559650.6832970844,quarterly,Quarterly,2018Q3,2018,0.02178692674106984,0.06854081035689565,0.08343351666735553
2018-10-01,0.01929810266568976,3741138.3706741557,4446903.251448907,20470.104055307656,691694.2649742992,quarterly,Quarterly,2018Q4,2018,0.02178692674106984,0.06854081035689565,0.08343351666735553
2019-01-02,0.04673586789434725,8900472.560724713,9732430.556563862,46582.25779322144,0.0,quarterly,Quarterly,2019Q1,2019,0.02178692674106984,0.10588365809485005,0.08343351666735553
2019-04-01,0.0350718725359,7582601.561215952,7752638.541261174,38338.10025619282,0.0,quarterly,Quarterly,2019Q2,2019,0.02178692674106984,0.10588365809485005,0.08343351666735553
2019-07-01,0.010669207162646906,2364764.5263818502,2536219.406631306,12252.45983253289,0.0,quarterly,Quarterly,2019Q3,2019,0.02178692674106984,0.10588365809485005,0.08343351666735553
2019-10-01,0.013406710501955894,3083470.8095671907,3234900.9731833786,15795.929456876424,0.0,quarterly,Quarterly,2019Q4,2019,0.02178692674106984,0.10588365809485005,0.08343351666735553
2020-01-02,0.026409750926234005,6426909.310981169,6576191.899890922,32507.753027180228,285428.88180752454,quarterly,Quarterly,2020Q1,2020,0.02178692674106984,0.18007627496555403,0.08343351666735553
2020-04-01,0.0725659028912836,16589635.609767988,17058044.706052482,84119.20078955118,799814.7870787249,quarterly,Quarterly,2020Q2,2020,0.02178692674106984,0.18007627496555403,0.08343351666735553
2020-07-01,0.05955961749168408,16213223.585025191,17238882.532717265,83630.26529435614,888434.8107667017,quarterly,Quarterly,2020Q3,2020,0.02178692674106984,0.18007627496555403,0.08343351666735553
2020-10-01,0.02154100365635235,5613244.017231025,6746576.715472914,30899.551831759847,901435.2754044019,quarterly,Quarterly,2020Q4,2020,0.02178692674106984,0.18007627496555403,0.08343351666735553
2021-01-04,0.04434155975378789,12656432.299741305,13746787.240703933,66008.0488511131,0.0,quarterly,Quarterly,2021Q1,2021,0.02178692674106984,0.12676828938994628,0.08343351666735553
2021-04-01,0.033334444113887404,10320733.223844446,10561718.331310578,52206.128887887564,325567.28249715676,quarterly,Quarterly,2021Q2,2021,0.02178692674106984,0.12676828938994628,0.08343351666735553
2021-07-01,0.01646832603488258,5138078.922187574,5702426.371541545,27101.2632343228,814487.2583861852,quarterly,Quarterly,2021Q3,2021,0.02178692674106984,0.12676828938994628,0.08343351666735553
2021-10-01,0.032623959487388415,10371188.380980343,11410290.623728633,54453.69751177244,1350432.3823281168,quarterly,Quarterly,2021Q4,2021,0.02178692674106984,0.12676828938994628,0.08343351666735553
2022-01-03,0.02442148888023648,7813985.7074802965,9416498.457665622,43076.2104128648,1226500.759243698,quarterly,Quarterly,2022Q1,2022,0.02178692674106984,0.08802360400460627,0.08343351666735553
2022-04-01,0.013843203549121202,3850213.272005357,5314147.222570151,22910.90123643877,532635.687718247,quarterly,Quarterly,2022Q2,2022,0.02178692674106984,0.08802360400460627,0.08343351666735553
2022-07-01,0.039717937977792384,12072528.245910816,12814680.294817694,62218.02135182128,0.0,quarterly,Quarterly,2022Q3,2022,0.02178692674106984,0.08802360400460627,0.08343351666735553
2022-10-03,0.010040973597456197,3175338.9907165617,3423503.207927078,16497.1054966091,0.0,quarterly,Quarterly,2022Q4,2022,0.02178692674106984,0.08802360400460627,0.08343351666735553
2023-01-02,0.02459319397628852,7260597.650981061,7443901.557581551,36761.24802140653,0.0,quarterly,Quarterly,2023Q1,2023,0.02178692674106984,0.08725207747626655,0.08343351666735553
2023-04-03,0.027561238812234642,9110715.506984636,9335730.643282622,46116.115375668145,0.0,quarterly,Quarterly,2023Q2,2023,0.02178692674106984,0.08725207747626655,0.08343351666735553
2023-07-03,0.02986549521976996,10325180.951970786,10566634.425844371,52229.538444537895,925749.0151870823,quarterly,Quarterly,2023Q3,2023,0.02178692674106984,0.08725207747626655,0.08343351666735553
2023-10-02,0.0052321494679734275,1232113.825404629,2409201.328675717,9103.287885200865,273329.42390450643,quarterly,Quarterly,2023Q4,2023,0.02178692674106984,0.08725207747626655,0.08343351666735553
2024-01-02,0.009753526183543623,3354067.5981384516,3844232.9287318885,17995.75131717585,0.0,quarterly,Quarterly,2024Q1,2024,0.02178692674106984,0.05718242091891103,0.08343351666735553
2024-04-01,0.024031888803453298,9591542.654307991,9835076.490865916,48566.54786293477,1726909.030795444,quarterly,Quarterly,2024Q2,2024,0.02178692674106984,0.05718242091891103,0.08343351666735553
2024-07-01,0.013263190918846073,4659080.3177907765,6676659.045534134,28339.348408312275,1338662.3700692947,quarterly,Quarterly,2024Q3,2024,0.02178692674106984,0.05718242091891103,0.08343351666735553
2024-10-01,0.01013381501306803,3507488.4528296143,5121745.597506642,21573.085125840644,108727.0377778899,quarterly,Quarterly,2024Q4,2024,0.02178692674106984,0.05718242091891103,0.08343351666735553
2025-01-02,0.037470416321173775,17028246.205379993,17425845.4731638,86135.22919635948,2233690.3835651428,quarterly,Quarterly,2025Q1,2025,0.02178692674106984,0.09589595991738697,0.08343351666735553
2025-04-01,0.020473707855213148,7944809.183752775,10531802.787304923,46191.529927644246,142308.88686758775,quarterly,Quarterly,2025Q2,2025,0.02178692674106984,0.09589595991738697,0.08343351666735553
2025-07-01,0.021664514480769958,9521336.356832609,9958966.634382665,48700.757478038184,417534.1791671974,quarterly,Quarterly,2025Q3,2025,0.02178692674106984,0.09589595991738697,0.08343351666735553
2025-10-01,0.016287321260230095,7781396.025626749,8525412.50452073,40767.021325368696,712116.3860456424,quarterly,Quarterly,2025Q4,2025,0.02178692674106984,0.09589595991738697,0.08343351666735553
2026-01-02,0.04811552807384837,26248029.64846684,27300432.18755795,133871.15459006198,0.0,quarterly,Quarterly,2026Q1,2026,0.02178692674106984,0.08877555139773537,0.08343351666735553
2026-04-01,0.040660023323887,24036204.955363244,24502033.86501767,121345.59705095227,0.0,quarterly,Quarterly,2026Q2,2026,0.02178692674106984,0.08877555139773537,0.08343351666735553
2010-07-01,0.035476605053564245,3496237.5391187593,3867390.4517384362,18409.06997714299,0.0,semiannual,Semiannual,2010Q3,2010,0.029461141621949,0.035476605053564245,0.05595451606157517
2011-01-03,0.05048502582210738,5474295.523755893,5611080.814741731,27713.44084624406,0.0,semiannual,Semiannual,2011Q1,2011,0.029461141621949,0.056527012238858705,0.05595451606157517
2011-07-01,0.006041986416751328,585334.6928466372,737699.8291658126,3307.5863050311245,0.0,semiannual,Semiannual,2011Q3,2011,0.029461141621949,0.056527012238858705,0.05595451606157517
2012-01-02,0.0353409625015759,4137278.730622392,4285450.293081075,21056.822559258668,0.0,semiannual,Semiannual,2012Q1,2012,0.029461141621949,0.05601079906127965,0.05595451606157517
2012-07-02,0.020669836559703746,2537695.9199247994,2698977.0285619013,13091.682371216752,0.0,semiannual,Semiannual,2012Q3,2012,0.029461141621949,0.05601079906127965,0.05595451606157517
2013-01-02,0.016371411773332574,1950971.6689981371,2105143.9688178487,10140.289094539965,0.0,semiannual,Semiannual,2013Q1,2013,0.029461141621949,0.05019810742046121,0.05595451606157517
2013-07-01,0.03382669564712864,4512855.760950781,4676274.99429553,22972.82688811578,0.0,semiannual,Semiannual,2013Q3,2013,0.029461141621949,0.05019810742046121,0.05595451606157517
2014-01-02,0.03432217420692389,4664325.433231771,4837838.608502168,23755.41010433485,0.0,semiannual,Semiannual,2014Q1,2014,0.029461141621949,0.04441782329365864,0.05595451606157517
2014-07-01,0.010095649086734748,1343368.735907372,1530798.1478166394,7185.417209310029,45622.03857047308,semiannual,Semiannual,2014Q3,2014,0.029461141621949,0.04441782329365864,0.05595451606157517
2015-01-02,0.021005296263409596,3253563.276309829,3484962.8196572587,16846.31523991772,0.0,semiannual,Semiannual,2015Q1,2015,0.029461141621949,0.031838414825660286,0.05595451606157517
2015-07-01,0.010833118562250688,1685764.8102963045,1890226.3823719472,8939.977981670629,23648.310222291166,semiannual,Semiannual,2015Q3,2015,0.029461141621949,0.031838414825660286,0.05595451606157517
2016-01-04,0.014016990678524154,2323827.391892601,2557036.1695032716,12202.15890348968,0.0,semiannual,Semiannual,2016Q1,2016,0.029461141621949,0.025790326041069123,0.05595451606157517
2016-07-01,0.011773335362544969,1951616.8415003195,2165852.802465558,10293.674109914695,0.0,semiannual,Semiannual,2016Q3,2016,0.029461141621949,0.025790326041069123,0.05595451606157517
2017-01-02,0.03587286892905625,6569189.301654205,6780166.2619222915,33373.38890894124,106649.95934999765,semiannual,Semiannual,2017Q1,2017,0.029461141621949,0.05501685843671346,0.05595451606157517
2017-07-03,0.019143989507657208,3522179.5227259994,3871137.305286176,18483.29207003044,428092.3387137561,semiannual,Semiannual,2017Q3,2017,0.029461141621949,0.05501685843671346,0.05595451606157517
2018-01-02,0.02642961447203836,4799766.491941877,5466139.472760357,25664.764911755585,109359.53711651743,semiannual,Semiannual,2018Q1,2018,0.029461141621949,0.050260526100213684,0.05595451606157517
2018-07-02,0.023830911628175324,4717812.01135467,5079824.1478002,24494.090397887176,810250.0561352057,semiannual,Semiannual,2018Q3,2018,0.029461141621949,0.050260526100213684,0.05595451606157517
2019-01-02,0.027504728904188872,4921791.820400506,5992931.725064814,27286.8088636633,0.0,semiannual,Semiannual,2019Q1,2019,0.029461141621949,0.0684396313683488,0.05595451606157517
2019-07-01,0.04093490246415992,9230753.4245404,9510666.528742298,46853.549883206746,222227.363261969,semiannual,Semiannual,2019Q3,2019,0.029461141621949,0.0684396313683488,0.05595451606157517
2020-01-02,0.024652651530994125,5763086.270268425,6307677.4553060755,30176.909313936252,518833.47333484073,semiannual,Semiannual,2020Q1,2020,0.029461141621949,0.057039396790520225,0.05595451606157517
2020-07-01,0.032386745259526104,8464640.390005186,9319822.454121076,44461.15711031565,870203.1266451871,semiannual,Semiannual,2020Q3,2020,0.029461141621949,0.057039396790520225,0.05595451606157517
2021-01-04,0.05062847878375575,14178030.178234443,15402002.580953725,73950.08189797042,3888.8240135796464,semiannual,Semiannual,2021Q1,2021,0.029461141621949,0.10029143799970239,0.05595451606157517
2021-07-01,0.04966295921594664,15876367.208839707,16306220.670057716,80456.46969724355,1770308.4552604828,semiannual,Semiannual,2021Q3,2021,0.029461141621949,0.10029143799970239,0.05595451606157517
2022-01-03,0.046677267719500926,15123891.303526781,17371332.90784523,81238.06052843003,2723683.4767884323,semiannual,Semiannual,2022Q1,2022,0.029461141621949,0.08302970539511606,0.05595451606157517
2022-07-01,0.03635243767561513,9607863.667451255,12792615.676723093,56001.19836043587,57240.32854400262,semiannual,Semiannual,2022Q3,2022,0.029461141621949,0.08302970539511606,0.05595451606157517
2023-01-02,0.020869352973602713,5897263.440821573,6357963.878871188,30638.0682992319,0.0,semiannual,Semiannual,2023Q1,2023,0.029461141621949,0.07877614143865823,0.05595451606157517
2023-07-03,0.057906788465055516,19771162.05061666,20177483.72925435,99871.61444967752,1649738.3500544662,semiannual,Semiannual,2023Q3,2023,0.029461141621949,0.07877614143865823,0.05595451606157517
2024-01-02,0.015202234129587598,4452258.419365078,6601850.608309105,27635.272569185458,133230.15531612752,semiannual,Semiannual,2024Q1,2024,0.029461141621949,0.052345448037954254,0.05595451606157517
2024-07-01,0.037143213908366654,15414274.626683503,16028323.53317754,78606.49539965262,3177867.4799861657,semiannual,Semiannual,2024Q3,2024,0.029461141621949,0.052345448037954254,0.05595451606157517
2025-01-02,0.03212674198921923,12672992.461043969,16443435.04277429,72791.06875954565,2446264.531040013,semiannual,Semiannual,2025Q1,2025,0.029461141621949,0.037806353619822736,0.05595451606157517
2025-07-01,0.005679611630603511,993282.052157715,4028560.686897069,12554.60684763696,424491.84149612853,semiannual,Semiannual,2025Q3,2025,0.029461141621949,0.037806353619822736,0.05595451606157517
2026-01-02,0.05949194478076634,32208709.188564673,33203992.97139109,163531.75539988943,0.0,semiannual,Semiannual,2026Q1,2026,0.029461141621949,0.05949194478076634,0.05595451606157517
2011-01-03,0.022117570921018025,2161941.217280116,2658713.9102070965,12051.63781871803,0.0,annual,Annual,2011Q1,2011,0.046888691696114,0.022117570921018025,0.046888691696114
2012-01-02,0.029452674247875742,3342262.9194590934,3620412.1451598257,17406.687661547297,0.0,annual,Annual,2012Q1,2012,0.046888691696114,0.029452674247875742,0.046888691696114
2013-01-02,0.029037662489902773,3423028.928838119,3717272.0450333357,17850.752434678638,0.0,annual,Annual,2013Q1,2013,0.046888691696114,0.029037662489902773,0.046888691696114
2014-01-02,0.0678497212090543,9202731.189181872,9520051.910990153,46806.95775043006,303328.7052009822,annual,Annual,2014Q1,2014,0.046888691696114,0.0678497212090543,0.046888691696114
2015-01-02,0.027547711603357783,4055327.982702002,4745072.240304239,22001.000557515603,987.5583028072119,annual,Annual,2015Q1,2015,0.046888691696114,0.027547711603357783,0.046888691696114
2016-01-04,0.015639534176370755,2508775.408597637,2916306.455380529,13562.704659945415,0.0,annual,Annual,2016Q1,2016,0.046888691696114,0.015639534176370755,0.046888691696114
2017-01-02,0.028140231240112654,4999999.630508594,5418644.49990166,26046.610326025635,123741.44453554632,annual,Annual,2017Q1,2017,0.046888691696114,0.028140231240112654,0.046888691696114
2018-01-02,0.04418136518576299,8294567.4375009015,8863363.118347704,42894.826389621514,509190.09079553327,annual,Annual,2018Q1,2018,0.046888691696114,0.04418136518576299,0.046888691696114
2019-01-02,0.016730499719640492,2809510.0200711563,3824218.2862867266,16584.320765894707,0.0,annual,Annual,2019Q1,2019,0.046888691696114,0.016730499719640492,0.046888691696114
