rebalance_period_end,available_date,execution_date,ticker,sector,quality_score,rank,weight,entry_close
2014-12-31,2015-02-04,2015-02-05,MU,Semiconductors & Related Devices,0.41084652519328435,20,0.03333333333333333,28.76122093200684
2014-12-31,2015-02-04,2015-02-05,CSCO,Computer Communications Equipment,0.3889626627409162,21,0.03333333333333333,19.35540199279785
2014-12-31,2015-02-04,2015-02-05,BIIB,"Biological Products, (No Diagnostic Substances)",0.3132073097804433,22,0.03333333333333333,401.7900085449219
2014-12-31,2015-02-04,2015-02-05,TXN,Semiconductors & Related Devices,0.3105604289095373,23,0.03333333333333333,40.6931266784668
2014-12-31,2015-02-04,2015-02-05,V,"Services-Business Services, NEC",0.30099985753533937,24,0.03333333333333333,62.6508903503418
2014-12-31,2015-02-04,2015-02-05,JNJ,Pharmaceutical Preparations,0.2917111047757524,25,0.03333333333333333,75.03987884521484
2014-12-31,2015-02-04,2015-02-05,AMGN,"Biological Products, (No Diagnostic Substances)",0.24491443211656858,26,0.03333333333333333,110.0813980102539
2014-12-31,2015-02-04,2015-02-05,PFE,Pharmaceutical Preparations,0.16074357544479695,27,0.03333333333333333,19.20859146118164
2014-12-31,2015-02-04,2015-02-05,DHR,"Industrial Instruments For Measurement, Display, and Control",0.13358162720158515,28,0.03333333333333333,34.83512878417969
2014-12-31,2015-02-04,2015-02-05,KO,Beverages,0.13014628787127014,29,0.03333333333333333,29.33433723449707
2014-12-31,2015-02-04,2015-02-05,INTC,Semiconductors & Related Devices,0.07403404429370741,30,0.03333333333333333,26.226537704467773
2015-03-31,2015-05-05,2015-05-06,AXP,Finance Services,5.24573694866841,1,0.03333333333333333,66.56645202636719
2015-03-31,2015-05-05,2015-05-06,IBM,Computer & office Equipment,4.186920174703144,2,0.03333333333333333,103.11649322509766
2015-03-31,2015-05-05,2015-05-06,VZ,Telephone Communications (No Radiotelephone),3.13810020818216,3,0.03333333333333333,27.834081649780277
2015-03-31,2015-05-05,2015-05-06,HD,Retail-Lumber & Other Building Materials Dealers,2.5530733897340863,4,0.03333333333333333,83.5438232421875
2015-03-31,2015-05-05,2015-05-06,UPS,Trucking & Courier Services (No Air),2.510562104109968,5,0.03333333333333333,65.3349380493164
2015-03-31,2015-05-05,2015-05-06,GILD,"Biological Products, (No Diagnostic Substances)",2.4294720270083148,6,0.03333333333333333,70.65097045898438
2015-03-31,2015-05-05,2015-05-06,MA,"Services-Business Services, NEC",1.9110778930754742,7,0.03333333333333333,84.72354888916016
2015-03-31,2015-05-05,2015-05-06,KLAC,Optical Instruments & Lenses,1.5361161157466754,8,0.03333333333333333,47.39759826660156
2015-03-31,2015-05-05,2015-05-06,AAPL,Electronic Computers,1.5232108970076794,9,0.03333333333333333,27.771455764770508
2015-03-31,2015-05-05,2015-05-06,MCD,Retail-Eating  Places,1.1204496953664256,10,0.03333333333333333,73.26780700683594
2015-03-31,2015-05-05,2015-05-06,C,National Commercial Banks,0.9205498122302711,11,0.03333333333333333,38.96034622192383
2015-03-31,2015-05-05,2015-05-06,UNP,"Railroads, Line-Haul Operating",0.835059926063153,12,0.03333333333333333,83.47766876220703
2015-03-31,2015-05-05,2015-05-06,TMUS,Radiotelephone Communications,0.8210755016533863,13,0.03333333333333333,32.01737976074219
2015-03-31,2015-05-05,2015-05-06,ADBE,Services-Prepackaged Software,0.8108488117668807,14,0.03333333333333333,74.4800033569336
2015-03-31,2015-05-05,2015-05-06,LMT,Guided Missiles & Space Vehicles & Parts,0.7714749392523711,15,0.03333333333333333,139.1146240234375
2015-03-31,2015-05-05,2015-05-06,MRK,Pharmaceutical Preparations,0.73246726295116,16,0.03333333333333333,40.87834930419922
2015-03-31,2015-05-05,2015-05-06,SBUX,Retail-Eating & Drinking Places,0.6331778884273667,17,0.03333333333333333,39.03074645996094
2015-03-31,2015-05-05,2015-05-06,BX,Investment Advice,0.6140897975036911,18,0.03333333333333333,24.53873062133789
2015-03-31,2015-05-05,2015-05-06,MSFT,Services-Prepackaged Software,0.4957039472275306,19,0.03333333333333333,39.63957595825195
2015-03-31,2015-05-05,2015-05-06,BIIB,"Biological Products, (No Diagnostic Substances)",0.425162638723743,20,0.03333333333333333,383.55999755859375
2015-03-31,2015-05-05,2015-05-06,AMGN,"Biological Products, (No Diagnostic Substances)",0.4204046238639193,21,0.03333333333333333,114.6978759765625
2015-03-31,2015-05-05,2015-05-06,CSCO,Computer Communications Equipment,0.4141990545161904,22,0.03333333333333333,20.726974487304688
2015-03-31,2015-05-05,2015-05-06,TXN,Semiconductors & Related Devices,0.39866533112597835,23,0.03333333333333333,39.751861572265625
2015-03-31,2015-05-05,2015-05-06,PEP,Beverages,0.3848615853069861,24,0.03333333333333333,68.48023223876953
2015-03-31,2015-05-05,2015-05-06,NKE,Rubber & Plastics Footwear,0.3648703166210856,25,0.03333333333333333,43.4795150756836
2015-03-31,2015-05-05,2015-05-06,MU,Semiconductors & Related Devices,0.3008084743667029,26,0.03333333333333333,27.298290252685547
2015-03-31,2015-05-05,2015-05-06,PFE,Pharmaceutical Preparations,0.26622040466963154,27,0.03333333333333333,19.64345359802246
2015-03-31,2015-05-05,2015-05-06,V,"Services-Business Services, NEC",0.2450829437806364,28,0.03333333333333333,60.65877532958984
2015-03-31,2015-05-05,2015-05-06,DUK,Electric & Other Services Combined,0.16648183142424136,29,0.03333333333333333,48.14485168457031
2015-03-31,2015-05-05,2015-05-06,AEP,Electric Services,0.15716352132646025,30,0.03333333333333333,37.29283905029297
2015-06-30,2015-08-04,2015-08-05,NKE,Rubber & Plastics Footwear,6.309698014600789,1,0.03333333333333333,50.7891845703125
2015-06-30,2015-08-04,2015-08-05,TMUS,Radiotelephone Communications,3.5457505781125347,2,0.03333333333333333,39.17080307006836
2015-06-30,2015-08-04,2015-08-05,LMT,Guided Missiles & Space Vehicles & Parts,2.77394808442542,3,0.03333333333333333,157.17478942871094
2015-06-30,2015-08-04,2015-08-05,IBM,Computer & office Equipment,2.5605405021301646,4,0.03333333333333333,95.7488784790039
2015-06-30,2015-08-04,2015-08-05,GILD,"Biological Products, (No Diagnostic Substances)",2.2255681539721124,5,0.03333333333333333,82.2706298828125
2015-06-30,2015-08-04,2015-08-05,HD,Retail-Lumber & Other Building Materials Dealers,1.8285572468722073,6,0.03333333333333333,91.50154113769533
2015-06-30,2015-08-04,2015-08-05,ADBE,Services-Prepackaged Software,1.6914166340327363,7,0.03333333333333333,83.37999725341797
2015-06-30,2015-08-04,2015-08-05,AAPL,Electronic Computers,1.6358409776605616,8,0.03333333333333333,25.74364280700684
2015-06-30,2015-08-04,2015-08-05,VZ,Telephone Communications (No Radiotelephone),1.504048491366359,9,0.03333333333333333,26.45992088317871
2015-06-30,2015-08-04,2015-08-05,KLAC,Optical Instruments & Lenses,1.2664419468991537,10,0.03333333333333333,43.19221878051758
2015-06-30,2015-08-04,2015-08-05,MA,"Services-Business Services, NEC",1.1927194718049514,11,0.03333333333333333,92.08235168457033
2015-06-30,2015-08-04,2015-08-05,AXP,Finance Services,1.0421408372083514,12,0.03333333333333333,64.87582397460938
2015-06-30,2015-08-04,2015-08-05,C,National Commercial Banks,0.820311193413346,13,0.03333333333333333,43.40485763549805
2015-06-30,2015-08-04,2015-08-05,SBUX,Retail-Eating & Drinking Places,0.8186889068976271,14,0.03333333333333333,47.201210021972656
2015-06-30,2015-08-04,2015-08-05,MSFT,Services-Prepackaged Software,0.5720753398931703,15,0.03333333333333333,41.01790237426758
2015-06-30,2015-08-04,2015-08-05,AMGN,"Biological Products, (No Diagnostic Substances)",0.5602032657570122,16,0.03333333333333333,127.9462890625
2015-06-30,2015-08-04,2015-08-05,CSCO,Computer Communications Equipment,0.5041768669695446,17,0.03333333333333333,20.382022857666016
2015-06-30,2015-08-04,2015-08-05,BIIB,"Biological Products, (No Diagnostic Substances)",0.4847113672513633,18,0.03333333333333333,335.4100036621094
2015-06-30,2015-08-04,2015-08-05,V,"Services-Business Services, NEC",0.424707253430214,19,0.03333333333333333,69.37957000732422
2015-06-30,2015-08-04,2015-08-05,MU,Semiconductors & Related Devices,0.4231854375754944,20,0.03333333333333333,18.44268226623535
2015-06-30,2015-08-04,2015-08-05,DUK,Electric & Other Services Combined,0.4051649055285774,21,0.03333333333333333,47.10452651977539
2015-06-30,2015-08-04,2015-08-05,KO,Beverages,0.32871937337877216,22,0.03333333333333333,30.05723571777344
2015-06-30,2015-08-04,2015-08-05,ZTS,Pharmaceutical Preparations,0.32311088992831993,23,0.03333333333333333,44.39573287963867
2015-06-30,2015-08-04,2015-08-05,META,"Services-Computer Programming, Data Processing, Etc.",0.29211556367113084,24,0.03333333333333333,95.6890869140625
2015-06-30,2015-08-04,2015-08-05,INTC,Semiconductors & Related Devices,0.29109561386295096,25,0.03333333333333333,22.852970123291016
2015-06-30,2015-08-04,2015-08-05,AEP,Electric Services,0.28446805311406487,26,0.03333333333333333,38.439571380615234
2015-06-30,2015-08-04,2015-08-05,TXN,Semiconductors & Related Devices,0.2757918240126028,27,0.03333333333333333,37.9068717956543
2015-06-30,2015-08-04,2015-08-05,PEP,Beverages,0.2746088064412373,28,0.03333333333333333,71.66566467285156
2015-06-30,2015-08-04,2015-08-05,QCOM,Radio & Tv Broadcasting & Communications Equipment,0.25539233718927523,29,0.03333333333333333,47.0238151550293
2015-06-30,2015-08-04,2015-08-05,ELV,Hospital & Medical Service Plans,0.2300740432375472,30,0.03333333333333333,132.91416931152344
2015-09-30,2015-11-04,2015-11-05,ADBE,Services-Prepackaged Software,4.113888042223714,1,0.03333333333333333,90.5500030517578
2015-09-30,2015-11-04,2015-11-05,LMT,Guided Missiles & Space Vehicles & Parts,3.6786284480115508,2,0.03333333333333333,165.26345825195312
2015-09-30,2015-11-04,2015-11-05,HD,Retail-Lumber & Other Building Materials Dealers,3.008180490918606,3,0.03333333333333333,97.98429870605467
2015-09-30,2015-11-04,2015-11-05,IBM,Computer & office Equipment,2.5570929482692804,4,0.03333333333333333,85.53199768066406
2015-09-30,2015-11-04,2015-11-05,VZ,Telephone Communications (No Radiotelephone),2.163368335477736,5,0.03333333333333333,26.55077171325684
2015-09-30,2015-11-04,2015-11-05,UPS,Trucking & Courier Services (No Air),2.0038793383877076,6,0.03333333333333333,69.635986328125
2015-09-30,2015-11-04,2015-11-05,AAPL,Electronic Computers,1.7976426445942975,7,0.03333333333333333,27.21314239501953
2015-09-30,2015-11-04,2015-11-05,KLAC,Optical Instruments & Lenses,1.679931973189774,8,0.03333333333333333,55.5167236328125
2015-09-30,2015-11-04,2015-11-05,MA,"Services-Business Services, NEC",1.4449036887819457,9,0.03333333333333333,94.510986328125
2015-09-30,2015-11-04,2015-11-05,SBUX,Retail-Eating & Drinking Places,1.2791276929834268,10,0.03333333333333333,49.816837310791016
2015-09-30,2015-11-04,2015-11-05,GILD,"Biological Products, (No Diagnostic Substances)",1.1259688065491784,11,0.03333333333333333,75.05623626708984
2015-09-30,2015-11-04,2015-11-05,AXP,Finance Services,0.8493630770565616,12,0.03333333333333333,63.6912956237793
2015-09-30,2015-11-04,2015-11-05,BX,Investment Advice,0.674820426978446,13,0.03333333333333333,20.742650985717773
2015-09-30,2015-11-04,2015-11-05,PEP,Beverages,0.5650888789842405,14,0.03333333333333333,73.2554702758789
2015-09-30,2015-11-04,2015-11-05,NKE,Rubber & Plastics Footwear,0.5568788417251829,15,0.03333333333333333,57.50787353515625
2015-09-30,2015-11-04,2015-11-05,ZTS,Pharmaceutical Preparations,0.47044755437411345,16,0.03333333333333333,41.6683349609375
2015-09-30,2015-11-04,2015-11-05,MCD,Retail-Eating  Places,0.43466907406986377,17,0.03333333333333333,87.2870864868164
2015-09-30,2015-11-04,2015-11-05,KO,Beverages,0.3926193880225878,18,0.03333333333333333,30.46881866455078
2015-09-30,2015-11-04,2015-11-05,TXN,Semiconductors & Related Devices,0.32817592326630857,19,0.03333333333333333,43.06135940551758
2015-09-30,2015-11-04,2015-11-05,V,"Services-Business Services, NEC",0.311198733882444,20,0.03333333333333333,73.46002960205078
2015-09-30,2015-11-04,2015-11-05,COST,Retail-Variety Stores,0.3038895469745996,21,0.03333333333333333,130.7847900390625
2015-09-30,2015-11-04,2015-11-05,UNP,"Railroads, Line-Haul Operating",0.2724057053110729,22,0.03333333333333333,68.8991928100586
2015-09-30,2015-11-04,2015-11-05,AMGN,"Biological Products, (No Diagnostic Substances)",0.26755998997171665,23,0.03333333333333333,117.45323944091795
2015-09-30,2015-11-04,2015-11-05,MSFT,Services-Prepackaged Software,0.23074164463997549,24,0.03333333333333333,47.189212799072266
2015-09-30,2015-11-04,2015-11-05,BIIB,"Biological Products, (No Diagnostic Substances)",0.18365962764360774,25,0.03333333333333333,293.0299987792969
2015-09-30,2015-11-04,2015-11-05,MRK,Pharmaceutical Preparations,0.17237960274787523,26,0.03333333333333333,37.95206451416016
2015-09-30,2015-11-04,2015-11-05,C,National Commercial Banks,0.14676694725347064,27,0.03333333333333333,40.04975128173828
2015-09-30,2015-11-04,2015-11-05,ELV,Hospital & Medical Service Plans,0.11407218957449389,28,0.03333333333333333,117.20909118652344
2015-09-30,2015-11-04,2015-11-05,MU,Semiconductors & Related Devices,0.10471257996523999,29,0.03333333333333333,16.101991653442383
2015-09-30,2015-11-04,2015-11-05,INTC,Semiconductors & Related Devices,0.059904304080814194,30,0.03333333333333333,26.870683670043945
2015-12-31,2016-02-04,2016-02-05,AXP,Finance Services,4.167773343457499,1,0.03333333333333333,46.70773696899414
2015-12-31,2016-02-04,2016-02-05,LMT,Guided Missiles & Space Vehicles & Parts,3.2480435978383544,2,0.03333333333333333,161.40797424316406
2015-12-31,2016-02-04,2016-02-05,IBM,Computer & office Equipment,3.1636416319264176,3,0.03333333333333333,79.34808349609375
2015-12-31,2016-02-04,2016-02-05,HD,Retail-Lumber & Other Building Materials Dealers,3.031856998091598,4,0.03333333333333333,91.1455078125
2015-12-31,2016-02-04,2016-02-05,KLAC,Optical Instruments & Lenses,2.877983580946011,5,0.03333333333333333,54.70732879638672
2015-12-31,2016-02-04,2016-02-05,C,National Commercial Banks,2.016108174628879,6,0.03333333333333333,29.517147064208984
2015-12-31,2016-02-04,2016-02-05,VZ,Telephone Communications (No Radiotelephone),1.88439719716634,7,0.03333333333333333,29.65233993530273
2015-12-31,2016-02-04,2016-02-05,AAPL,Electronic Computers,1.8004116907765386,8,0.03333333333333333,21.274093627929688
2015-12-31,2016-02-04,2016-02-05,MA,"Services-Business Services, NEC",1.4935635113606978,9,0.03333333333333333,77.83698272705078
2015-12-31,2016-02-04,2016-02-05,UPS,Trucking & Courier Services (No Air),1.2043861247035954,10,0.03333333333333333,64.16357421875
2015-12-31,2016-02-04,2016-02-05,GILD,"Biological Products, (No Diagnostic Substances)",1.1591656648723991,11,0.03333333333333333,59.51846694946289
2015-12-31,2016-02-04,2016-02-05,SBUX,Retail-Eating & Drinking Places,0.9948550055133973,12,0.03333333333333333,43.869754791259766
2015-12-31,2016-02-04,2016-02-05,INTU,Services-Prepackaged Software,0.9941994124702668,13,0.03333333333333333,84.70955657958984
2015-12-31,2016-02-04,2016-02-05,MCD,Retail-Eating  Places,0.9637996545030371,14,0.03333333333333333,89.95929718017578
2015-12-31,2016-02-04,2016-02-05,BX,Investment Advice,0.9169612934852647,15,0.03333333333333333,16.766386032104492
2015-12-31,2016-02-04,2016-02-05,UNP,"Railroads, Line-Haul Operating",0.5982499629013714,16,0.03333333333333333,59.66349029541016
2015-12-31,2016-02-04,2016-02-05,NKE,Rubber & Plastics Footwear,0.4393446589033675,17,0.03333333333333333,49.98778533935547
2015-12-31,2016-02-04,2016-02-05,ADBE,Services-Prepackaged Software,0.4056872927021804,18,0.03333333333333333,79.19999694824219
2015-12-31,2016-02-04,2016-02-05,QCOM,Radio & Tv Broadcasting & Communications Equipment,0.36672516599113214,19,0.03333333333333333,32.99995040893555
2015-12-31,2016-02-04,2016-02-05,ZTS,Pharmaceutical Preparations,0.2710511178016665,20,0.03333333333333333,37.58013916015625
2015-12-31,2016-02-04,2016-02-05,AMGN,"Biological Products, (No Diagnostic Substances)",0.26352454657244584,21,0.03333333333333333,106.20052337646484
2015-12-31,2016-02-04,2016-02-05,MSFT,Services-Prepackaged Software,0.26276066522767627,22,0.03333333333333333,43.82060623168945
2015-12-31,2016-02-04,2016-02-05,TXN,Semiconductors & Related Devices,0.2593444304379594,23,0.03333333333333333,37.70262908935547
2015-12-31,2016-02-04,2016-02-05,CSCO,Computer Communications Equipment,0.25515375356874026,24,0.03333333333333333,16.765884399414062
2015-12-31,2016-02-04,2016-02-05,MRK,Pharmaceutical Preparations,0.24706763324467404,25,0.03333333333333333,34.33728790283203
2015-12-31,2016-02-04,2016-02-05,PEP,Beverages,0.16288275014358933,26,0.03333333333333333,71.35637664794922
2015-12-31,2016-02-04,2016-02-05,BIIB,"Biological Products, (No Diagnostic Substances)",0.13219212452255868,27,0.03333333333333333,263.8599853515625
2015-12-31,2016-02-04,2016-02-05,KO,Beverages,0.09654881525902759,28,0.03333333333333333,30.78226852416992
2015-12-31,2016-02-04,2016-02-05,DUK,Electric & Other Services Combined,-0.006468724611634419,29,0.03333333333333333,51.50911331176758
2015-12-31,2016-02-04,2016-02-05,V,"Services-Business Services, NEC",-0.026165625217791838,30,0.03333333333333333,66.42412567138672
2016-03-31,2016-05-05,2016-05-06,HD,Retail-Lumber & Other Building Materials Dealers,3.5748161105199014,1,0.03333333333333333,106.81486511230467
2016-03-31,2016-05-05,2016-05-06,AXP,Finance Services,3.200854363242637,2,0.03333333333333333,56.08936309814453
2016-03-31,2016-05-05,2016-05-06,LMT,Guided Missiles & Space Vehicles & Parts,2.9927540766605105,3,0.03333333333333333,184.35818481445312
2016-03-31,2016-05-05,2016-05-06,IBM,Computer & office Equipment,2.7784280846565235,4,0.03333333333333333,92.71598052978516
2016-03-31,2016-05-05,2016-05-06,KLAC,Optical Instruments & Lenses,2.6691432207836003,5,0.03333333333333333,58.39596939086914
2016-03-31,2016-05-05,2016-05-06,UPS,Trucking & Courier Services (No Air),2.4266396153428333,6,0.03333333333333333,69.24761962890625
2016-03-31,2016-05-05,2016-05-06,ADBE,Services-Prepackaged Software,2.1699382421580546,7,0.03333333333333333,94.3000030517578
2016-03-31,2016-05-05,2016-05-06,AAPL,Electronic Computers,1.8852995302883042,8,0.03333333333333333,21.1076717376709
2016-03-31,2016-05-05,2016-05-06,SBUX,Retail-Eating & Drinking Places,1.3804949501572188,9,0.03333333333333333,45.49365615844727
2016-03-31,2016-05-05,2016-05-06,MA,"Services-Business Services, NEC",1.3162296834591576,10,0.03333333333333333,91.11241912841795
2016-03-31,2016-05-05,2016-05-06,C,National Commercial Banks,1.2930025940142014,11,0.03333333333333333,32.92127990722656
2016-03-31,2016-05-05,2016-05-06,TMUS,Radiotelephone Communications,1.0554326392631472,12,0.03333333333333333,37.96894836425781
2016-03-31,2016-05-05,2016-05-06,GILD,"Biological Products, (No Diagnostic Substances)",0.728918588973126,13,0.03333333333333333,59.4821891784668
2016-03-31,2016-05-05,2016-05-06,NKE,Rubber & Plastics Footwear,0.7280116504043925,14,0.03333333333333333,51.22119903564453
2016-03-31,2016-05-05,2016-05-06,UNP,"Railroads, Line-Haul Operating",0.6262519846070667,15,0.03333333333333333,68.64346313476562
2016-03-31,2016-05-05,2016-05-06,AMGN,"Biological Products, (No Diagnostic Substances)",0.5550993915681938,16,0.03333333333333333,112.94805908203124
2016-03-31,2016-05-05,2016-05-06,QCOM,Radio & Tv Broadcasting & Communications Equipment,0.5285116022059754,17,0.03333333333333333,38.5308952331543
2016-03-31,2016-05-05,2016-05-06,TXN,Semiconductors & Related Devices,0.5024988520945849,18,0.03333333333333333,43.511512756347656
2016-03-31,2016-05-05,2016-05-06,CSCO,Computer Communications Equipment,0.49904853991240444,19,0.03333333333333333,19.609737396240234
2016-03-31,2016-05-05,2016-05-06,MSFT,Services-Prepackaged Software,0.48256846875132914,20,0.03333333333333333,44.33761215209961
2016-03-31,2016-05-05,2016-05-06,BX,Investment Advice,0.47065807623191747,21,0.03333333333333333,17.065086364746094
2016-03-31,2016-05-05,2016-05-06,KO,Beverages,0.3557668900787055,22,0.03333333333333333,33.12751007080078
2016-03-31,2016-05-05,2016-05-06,DUK,Electric & Other Services Combined,0.344516550383798,23,0.03333333333333333,52.27707290649414
2016-03-31,2016-05-05,2016-05-06,META,"Services-Computer Programming, Data Processing, Etc.",0.32929708875887415,24,0.03333333333333333,118.55960845947266
2016-03-31,2016-05-05,2016-05-06,JNJ,Pharmaceutical Preparations,0.2700787763272402,25,0.03333333333333333,85.6320571899414
2016-03-31,2016-05-05,2016-05-06,AEP,Electric Services,0.23275404570681862,26,0.03333333333333333,45.45564270019531
2016-03-31,2016-05-05,2016-05-06,BIIB,"Biological Products, (No Diagnostic Substances)",0.204475459499986,27,0.03333333333333333,263.6099853515625
2016-03-31,2016-05-05,2016-05-06,COST,Retail-Variety Stores,0.18560413967593054,28,0.03333333333333333,123.57218170166016
2016-03-31,2016-05-05,2016-05-06,INTC,Semiconductors & Related Devices,0.13645691483848194,29,0.03333333333333333,24.156879425048828
2016-03-31,2016-05-05,2016-05-06,CRM,Services-Prepackaged Software,0.07610452594565986,30,0.03333333333333333,73.1756591796875
2016-06-30,2016-08-04,2016-08-05,ADBE,Services-Prepackaged Software,7.979285680389286,1,0.03333333333333333,99.04000091552734
2016-06-30,2016-08-04,2016-08-05,NKE,Rubber & Plastics Footwear,7.972065623554409,2,0.03333333333333333,49.102535247802734
2016-06-30,2016-08-04,2016-08-05,HD,Retail-Lumber & Other Building Materials Dealers,0.7702336291744574,3,0.03333333333333333,108.32534790039062
2016-06-30,2016-08-04,2016-08-05,TMUS,Radiotelephone Communications,0.7614311798789163,4,0.03333333333333333,45.939640045166016
2016-06-30,2016-08-04,2016-08-05,LMT,Guided Missiles & Space Vehicles & Parts,0.7343799456122249,5,0.03333333333333333,201.1015625
2016-06-30,2016-08-04,2016-08-05,KLAC,Optical Instruments & Lenses,0.45694860290855704,6,0.03333333333333333,65.8499526977539
2016-06-30,2016-08-04,2016-08-05,IBM,Computer & office Equipment,0.301719050456483,7,0.03333333333333333,102.91981506347656
2016-06-30,2016-08-04,2016-08-05,AAPL,Electronic Computers,0.2690765981561529,8,0.03333333333333333,24.60033226013184
2016-06-30,2016-08-04,2016-08-05,VZ,Telephone Communications (No Radiotelephone),0.26427467250045555,9,0.03333333333333333,31.853403091430664
2016-06-30,2016-08-04,2016-08-05,SBUX,Retail-Eating & Drinking Places,0.2290692230565661,10,0.03333333333333333,45.31969833374024
2016-06-30,2016-08-04,2016-08-05,UPS,Trucking & Courier Services (No Air),0.22272114153602768,11,0.03333333333333333,74.34379577636719
2016-06-30,2016-08-04,2016-08-05,MA,"Services-Business Services, NEC",0.11271116548720457,12,0.03333333333333333,91.4979248046875
2016-06-30,2016-08-04,2016-08-05,MSFT,Services-Prepackaged Software,0.07996249457585664,13,0.03333333333333333,51.355079650878906
2016-06-30,2016-08-04,2016-08-05,TXN,Semiconductors & Related Devices,0.06721678377003157,14,0.03333333333333333,53.64849090576172
2016-06-30,2016-08-04,2016-08-05,KO,Beverages,0.021752536122984473,15,0.03333333333333333,32.02626037597656
2016-06-30,2016-08-04,2016-08-05,ZTS,Pharmaceutical Preparations,0.004920518443140398,16,0.03333333333333333,47.12773895263672
2016-06-30,2016-08-04,2016-08-05,CSCO,Computer Communications Equipment,-0.01441491700394626,17,0.03333333333333333,23.152328491210938
2016-06-30,2016-08-04,2016-08-05,AMGN,"Biological Products, (No Diagnostic Substances)",-0.018858278556444785,18,0.03333333333333333,128.88365173339844
2016-06-30,2016-08-04,2016-08-05,AMAT,Semiconductors & Related Devices,-0.020950049807802684,19,0.03333333333333333,24.07000160217285
2016-06-30,2016-08-04,2016-08-05,COST,Retail-Variety Stores,-0.02174056136311822,20,0.03333333333333333,141.5122528076172
2016-06-30,2016-08-04,2016-08-05,META,"Services-Computer Programming, Data Processing, Etc.",-0.024789327934824856,21,0.03333333333333333,124.175537109375
2016-06-30,2016-08-04,2016-08-05,APD,Industrial Inorganic Chemicals,-0.030626540259358098,22,0.03333333333333333,108.72472381591795
2016-06-30,2016-08-04,2016-08-05,ELV,Hospital & Medical Service Plans,-0.043611522960753046,23,0.03333333333333333,111.75994873046876
2016-06-30,2016-08-04,2016-08-05,QCOM,Radio & Tv Broadcasting & Communications Equipment,-0.04578590011615716,24,0.03333333333333333,47.36543273925781
2016-06-30,2016-08-04,2016-08-05,AMZN,Retail-Catalog & Mail-Order Houses,-0.047923394180223955,25,0.03333333333333333,38.29899978637695
2016-06-30,2016-08-04,2016-08-05,INTC,Semiconductors & Related Devices,-0.05655839620552511,26,0.03333333333333333,28.342634201049805
2016-06-30,2016-08-04,2016-08-05,GILD,"Biological Products, (No Diagnostic Substances)",-0.06145319464261391,27,0.03333333333333333,56.80067825317383
2016-06-30,2016-08-04,2016-08-05,DUK,Electric & Other Services Combined,-0.06784771395166395,28,0.03333333333333333,56.05275344848633
2016-06-30,2016-08-04,2016-08-05,AEP,Electric Services,-0.0683361714619311,29,0.03333333333333333,47.7720947265625
2016-06-30,2016-08-04,2016-08-05,JNJ,Pharmaceutical Preparations,-0.08196998252273063,30,0.03333333333333333,95.04069519042967
2016-09-30,2016-11-04,2016-11-07,NKE,Rubber & Plastics Footwear,8.507525973178833,1,0.03333333333333333,44.88395690917969
2016-09-30,2016-11-04,2016-11-07,AXP,Finance Services,1.3303966959227385,2,0.03333333333333333,58.84220504760742
2016-09-30,2016-11-04,2016-11-07,IBM,Computer & office Equipment,1.2895192994274067,3,0.03333333333333333,98.86910247802734
2016-09-30,2016-11-04,2016-11-07,C,National Commercial Banks,1.1579215821767128,4,0.03333333333333333,37.18820571899414
2016-09-30,2016-11-04,2016-11-07,GILD,"Biological Products, (No Diagnostic Substances)",1.1137431725848175,5,0.03333333333333333,52.589385986328125
2016-09-30,2016-11-04,2016-11-07,AAPL,Electronic Computers,1.010045765217826,6,0.03333333333333333,25.40070533752441
2016-09-30,2016-11-04,2016-11-07,CRM,Services-Prepackaged Software,0.8398585662691196,7,0.03333333333333333,75.19600677490234
2016-09-30,2016-11-04,2016-11-07,HD,Retail-Lumber & Other Building Materials Dealers,0.8069618062209685,8,0.03333333333333333,98.4150848388672
2016-09-30,2016-11-04,2016-11-07,DUK,Electric & Other Services Combined,0.7980217709614643,9,0.03333333333333333,53.19564437866211
2016-09-30,2016-11-04,2016-11-07,CSCO,Computer Communications Equipment,0.7834949076331374,10,0.03333333333333333,23.26846694946289
2016-09-30,2016-11-04,2016-11-07,QCOM,Radio & Tv Broadcasting & Communications Equipment,0.7333888931391819,11,0.03333333333333333,52.74453353881836
2016-09-30,2016-11-04,2016-11-07,META,"Services-Computer Programming, Data Processing, Etc.",0.716184224568327,12,0.03333333333333333,121.19889068603516
2016-09-30,2016-11-04,2016-11-07,AMGN,"Biological Products, (No Diagnostic Substances)",0.6662380501268518,13,0.03333333333333333,103.91682434082033
2016-09-30,2016-11-04,2016-11-07,ZTS,Pharmaceutical Preparations,0.6524920354670268,14,0.03333333333333333,46.19563674926758
2016-09-30,2016-11-04,2016-11-07,AEP,Electric Services,0.6459879220217984,15,0.03333333333333333,44.89681625366211
2016-09-30,2016-11-04,2016-11-07,SBUX,Retail-Eating & Drinking Places,0.6204382892546159,16,0.03333333333333333,44.17656326293945
2016-09-30,2016-11-04,2016-11-07,TXN,Semiconductors & Related Devices,0.619479211200799,17,0.03333333333333333,53.16279220581055
2016-09-30,2016-11-04,2016-11-07,ORCL,Services-Prepackaged Software,0.6046756480237316,18,0.03333333333333333,33.91667556762695
2016-09-30,2016-11-04,2016-11-07,INTC,Semiconductors & Related Devices,0.6003523165298623,19,0.03333333333333333,28.320480346679688
