date,V1_value,V2_value,V3_value
2014-01-24,0.3293352855490881,1.6753073265384304,1.0
2014-01-27,0.3252298273071188,1.6495777627512986,1.0
2014-01-28,0.3316834075933033,1.6560561641148892,1.0
2014-01-29,0.33607543813660856,1.6774481800672123,1.0
2014-02-03,0.3322184336930786,1.6594911185347172,1.0
2014-02-04,0.32056419176029205,1.6311820448847123,1.0
2014-02-05,0.32189338333159234,1.635595687749899,1.0
2014-02-06,0.32189338333159234,1.6506699421380298,1.0
2014-02-07,0.3218845787586091,1.6639610327050032,1.0
2014-02-10,0.32307749458805485,1.6651164007056372,1.0
2014-02-11,0.32377197117449347,1.673115961193095,1.0
2014-02-12,0.3246582859066741,1.6766769743301475,1.0
2014-02-13,0.32477940031778024,1.6692693747810168,1.0
2014-02-14,0.3266025785169307,1.6810656671467958,1.0
2014-02-17,0.3233077558773507,1.6869633795239158,1.0
2014-02-18,0.32264950891833655,1.6877157368173055,1.0
2014-02-19,0.3212872039209459,1.6845826417328384,1.0
2014-02-20,0.3195911872096818,1.6745869086340865,1.0
2014-02-21,0.3256460531728599,1.6985535211027243,1.0
2014-02-24,0.324117244146956,1.6912338410759395,1.0
2014-02-25,0.32621488183764,1.7054332301432364,1.0
2014-02-26,0.32807693155777007,1.7108835614958973,1.0
2014-02-27,0.3294100251500487,1.7181617498698911,1.0
2014-02-28,0.3297322502181358,1.7200601341139579,1.0
2014-03-03,0.3285079922676065,1.7071642430372056,1.0
2014-03-04,0.32576134587380495,1.6982720638673876,1.0
2014-03-05,0.3302411756605689,1.7134506419563338,1.0
2014-03-06,0.328312018958089,1.7176328013346756,1.0
2014-03-07,0.3205849464665246,1.7172279148629437,1.0
2014-03-10,0.319414020244959,1.7001212683187885,1.0
2014-03-11,0.3197611490748705,1.708634444967846,1.0
2014-03-12,0.31376549672264403,1.6818291677718271,1.0
2014-03-13,0.31399682431751796,1.6839432434452757,1.0
2014-03-14,0.31191859914132525,1.6718145368754054,1.0
2014-03-17,0.31116464212429207,1.6789608958007312,1.0
2014-03-18,0.31302509278856183,1.6902007132250436,1.0
2014-03-19,0.314040599500348,1.6883295749908893,1.0
2014-03-20,0.3107811391874956,1.6729571554874503,1.0
2014-03-21,0.31628181281553686,1.6868188449643151,1.0
2014-03-24,0.31825491095819763,1.6964827368794235,1.0
2014-03-25,0.3126083099756547,1.6932870041350865,1.0
2014-03-26,0.32042412627284755,1.7139404717642768,1.0
2014-03-27,0.32152287232877896,1.7264961987444682,1.0
2014-03-28,0.32012016597432325,1.7294978984272757,1.0
2014-03-31,0.3193448148746094,1.7339410266784554,1.0
2014-04-01,0.32265150418605126,1.739904109779135,1.0
2014-04-02,0.322966170317613,1.7449006055728125,1.0
2014-04-03,0.320893797503924,1.7423673565399187,1.0
2014-04-04,0.3229075300388744,1.7424939705128153,1.0
2014-04-07,0.31828974960629836,1.7444418176672112,1.0
2014-04-08,0.31878329609388584,1.7478063554923347,1.0
2014-04-09,0.31837671874667417,1.7537084530231382,1.0
2014-04-10,0.3183113426085688,1.762571014917309,1.0
2014-04-11,0.3130176327204781,1.7531098045802034,1.0
2014-04-14,0.3141053382893991,1.7530216517557304,1.0
2014-04-15,0.31463597288766354,1.7491974997049906,1.0
2014-04-16,0.3148363579645962,1.7496366044155989,1.0
2014-04-17,0.3150376855458356,1.7497450429338115,1.0
2014-04-18,0.3196156035630197,1.7606227503062561,1.0
2014-04-21,0.3180192989234868,1.756418268620881,1.0
2014-04-22,0.31807945335255977,1.761152881215808,1.0
2014-04-23,0.3189303902520494,1.7581186642687063,1.0
2014-04-24,0.31994164241011014,1.7566642814349702,1.0
2014-04-25,0.3091537396277262,1.7336356429184625,1.0
2014-04-28,0.307630285611892,1.731810757626288,1.0
2014-04-29,0.3064509293011133,1.7282315472209875,1.0
2014-04-30,0.305984960977541,1.7261367737963862,1.0
2014-05-02,0.3048416664592061,1.7245504486208716,1.0
2014-05-07,0.29646834244812675,1.7078063086966149,1.0
2014-05-08,0.2997514477755125,1.7177668860594837,1.0
2014-05-09,0.30120958967426575,1.723614361792072,1.0
2014-05-12,0.3027845343057474,1.732107336890897,1.0
2014-05-13,0.3054022145075936,1.7482919727695487,1.0
2014-05-14,0.31470446663447627,1.7731006613101967,1.0
2014-05-15,0.3143831902965982,1.7727770607416387,1.0
2014-05-16,0.3131444654456943,1.7761314103629124,1.0
2014-05-19,0.3111519459893722,1.7779688049318887,1.0
2014-05-20,0.3111428445316389,1.7749976441702777,1.0
2014-05-21,0.3116818399044957,1.7729041304499333,1.0
2014-05-22,0.31369067963491154,1.7807955942043916,1.0
2014-05-23,0.31309644828257693,1.782465557610133,1.0
2014-05-26,0.31251432868759177,1.776866994643181,1.0
2014-05-27,0.307255447713733,1.7659913416875443,1.0
2014-05-28,0.31003309073781127,1.7834154920884535,1.0
2014-05-29,0.30997249078586764,1.7797121703665417,1.0
2014-05-30,0.30830785925212956,1.7651440562918648,1.0
2014-06-02,0.31097838725561544,1.7717208493761643,1.0
2014-06-03,0.31174088258388677,1.7782739321432341,1.0
2014-06-05,0.3104666326813445,1.767496935419532,1.0
2014-06-09,0.30645404045007885,1.7637535381337894,1.0
2014-06-10,0.30757208739396497,1.7835145331628615,1.0
2014-06-11,0.30744293576638215,1.786449524025379,1.0
2014-06-12,0.30807975911819035,1.7841156069029698,1.0
2014-06-13,0.29977285414578164,1.7661733042848482,1.0
2014-06-16,0.30270429359599615,1.7689571670825346,1.0
2014-06-17,0.3056130622655017,1.7765454000412302,1.0
2014-06-18,0.3013500754672588,1.7662276851129834,1.0
2014-06-19,0.3019355126061909,1.7692444049864515,1.0
2014-06-20,0.29176037439232017,1.7483445237348116,1.0
2014-06-23,0.29498337341294717,1.7549382559022302,1.0
2014-06-24,0.29951669901276284,1.7725618483498653,1.0
2014-06-25,0.2984461208396464,1.7618880841839957,1.0
2014-06-26,0.3007093423634331,1.774256556735432,1.0
2014-06-27,0.2948490982694405,1.7688209308011058,1.0
2014-06-30,0.29723980065841626,1.7813640453269466,1.0
2014-07-01,0.2956085032925495,1.7788901529514887,1.0
2014-07-02,0.29971352011163577,1.79367672467104,1.0
2014-07-03,0.29824961262984007,1.7902482327941558,1.0
2014-07-04,0.2933174087231187,1.7894359513686557,1.0
2014-07-07,0.29375831379995365,1.7859052889385196,1.0
2014-07-08,0.29287164167870955,1.7877298618822302,1.0
2014-07-09,0.2886206371252517,1.782781025369631,1.0
2014-07-10,0.29089863723094495,1.7853780317041648,1.0
2014-07-11,0.2822431088318947,1.7733440243127074,1.0
2014-07-14,0.2838214229620689,1.7782468505494675,1.0
2014-07-15,0.29126441490386906,1.7957042189507562,1.0
2014-07-16,0.29181905524824825,1.7968856817462038,1.0
2014-07-17,0.2913312804098264,1.803896994323656,1.0
2014-07-18,0.2916879954655048,1.8028629915755574,1.0
2014-07-21,0.2898640711118271,1.8025204504026773,1.0
2014-07-22,0.29165595114213927,1.81218700973915,1.0
2014-07-23,0.28965088989797344,1.8122428765879937,1.0
2014-07-24,0.29016876028928434,1.8113377354838107,1.0
2014-07-25,0.2899525355134992,1.8182050349848724,1.0
2014-07-28,0.2902166440315619,1.8324486700673417,1.0
2014-07-29,0.29455535001732247,1.8453921468482515,1.0
2014-07-30,0.3007213367088982,1.8650281697193172,1.0
2014-07-31,0.29923553737805986,1.8602170510416363,1.0
2014-08-01,0.2993431759037138,1.8584501823526465,1.0
2014-08-04,0.2989759261898957,1.865659434272455,1.0
2014-08-05,0.2954230255874364,1.853404077594819,1.0
2014-08-06,0.29113831621680286,1.849620635132321,1.0
2014-08-07,0.289860090729077,1.8445245848872673,1.0
2014-08-08,0.27936174665539815,1.8241772580578095,1.0
2014-08-11,0.2834400502895391,1.832217029909095,1.0
2014-08-12,0.2811670844264116,1.8346345716249548,1.0
2014-08-13,0.2835514443473154,1.8540874951026323,1.0
2014-08-14,0.28234308447851,1.855452050310142,1.0
2014-08-18,0.2710608026594651,1.8469545090904593,1.0
2014-08-19,0.2729597815991542,1.8636477358051147,1.0
2014-08-20,0.276698609432534,1.8658577097436315,1.0
2014-08-21,0.27336519576403934,1.8405780444141098,1.0
2014-08-22,0.2750795666967942,1.8522845415217475,1.0
2014-08-25,0.2774058296329342,1.856785928203229,1.0
2014-08-26,0.27698575795489067,1.8637681540714777,1.0
2014-08-27,0.2751772881345626,1.870609744622518,1.0
2014-08-28,0.27699815474964634,1.87186093586545,1.0
2014-08-29,0.2778209403835134,1.8658450582762498,1.0
2014-09-01,0.27404117701848835,1.8657001801203181,1.0
2014-09-02,0.2685143475781434,1.851654335707084,1.0
2014-09-03,0.2648737978871829,1.8521242730581446,1.0
2014-09-04,0.2662691160188884,1.8573982173328967,1.0
2014-09-05,0.2667556108756535,1.85183231297803,1.0
2014-09-11,0.2628215966535383,1.83867012474305,1.0
2014-09-12,0.267762511348335,1.8462471217688128,1.0
2014-09-15,0.2653843092595697,1.841481070642885,1.0
2014-09-16,0.26411016514845603,1.8483103984929896,1.0
2014-09-17,0.26713456172327715,1.866531651126826,1.0
2014-09-18,0.259843998358774,1.8548636697746337,1.0
2014-09-19,0.25913424386980155,1.8608210677249712,1.0
2014-09-22,0.2570526529143553,1.8480670104254517,1.0
2014-09-23,0.25044150677596494,1.8395882062205717,1.0
2014-09-24,0.2552227377234179,1.8464639748366583,1.0
2014-09-25,0.2523562625993358,1.8456334516564352,1.0
2014-09-26,0.253648110907426,1.8440918044641141,1.0
2014-09-29,0.25426618051352123,1.8404208027837503,1.0
2014-09-30,0.25659554683884594,1.8351227688425633,1.0
2014-10-01,0.2533744523688817,1.809903264391939,1.0
2014-10-02,0.2455887619819606,1.7968699026235881,1.0
2014-10-06,0.24167722455194585,1.7906335144945915,1.0
2014-10-07,0.2438175605023135,1.7954444599718882,1.0
2014-10-08,0.2414471570736207,1.7891249009902468,1.0
2014-10-10,0.2376614273245981,1.767755193000819,1.0
2014-10-13,0.24358780881646017,1.7560810746391537,1.0
2014-10-14,0.24365217093188915,1.7588483611998678,1.0
2014-10-15,0.24365217093188915,1.7566263531600177,1.0
2014-10-16,0.24365217093188915,1.7510477120644254,1.0
2014-10-17,0.24365217093188915,1.7353009297109923,1.0
2014-10-20,0.24365217093188915,1.7628503967857634,1.0
2014-10-21,0.24289976811680725,1.7508061048965236,1.0
2014-10-22,0.24539203291641198,1.7715792944173367,1.0
2014-10-23,0.24566500215852982,1.7681421663675854,1.0
2014-10-24,0.24555294703477626,1.763606383790276,1.0
2014-10-27,0.24517874165225917,1.7704122884026625,1.0
2014-10-28,0.24487942927461154,1.7652770473613544,1.0
2014-10-29,0.24922156782927596,1.7991826336899686,1.0
2014-10-30,0.24904582131030895,1.7984264430038766,1.0
2014-10-31,0.25152083349076493,1.805025625429313,1.0
2014-11-03,0.24798167897439394,1.7957789742521684,1.0
2014-11-04,0.2448705454366092,1.7803939714239607,1.0
2014-11-05,0.2428617537502104,1.777716529819035,1.0
2014-11-06,0.24958919095930016,1.783865699432906,1.0
2014-11-07,0.2501880522338734,1.7877632309918134,1.0
2014-11-10,0.2551213366042849,1.8061977066557406,1.0
2014-11-11,0.2554358857374942,1.8119798539237453,1.0
2014-11-12,0.2537076898154178,1.8169038288893926,1.0
2014-11-13,0.2519599088345245,1.811330279101891,1.0
2014-11-14,0.2517833247885866,1.7927495829670546,1.0
2014-11-17,0.24958602385326373,1.792637154040271,1.0
2014-11-18,0.2509247448101569,1.81516927535462,1.0
2014-11-19,0.24997656507553684,1.813923469409346,1.0
2014-11-20,0.2464510757033076,1.8067752141479747,1.0
2014-11-21,0.2464139913205209,1.8136414867919868,1.0
2014-11-24,0.25021125554423274,1.8279153337295642,1.0
2014-11-25,0.25102404802944306,1.8304759339710777,1.0
2014-11-26,0.2506325311553318,1.8317149505051729,1.0
2014-11-27,0.25203542626524145,1.834377636742279,1.0
2014-11-28,0.2546697175457678,1.8343805072800021,1.0
2014-12-01,0.2558667359772583,1.8212584502958866,1.0
2014-12-02,0.25442250259705895,1.8226247313364148,1.0
2014-12-03,0.2554147327385946,1.8268764209363297,1.0
2014-12-04,0.2613070893834457,1.8428646447660133,1.0
2014-12-05,0.2606587587551996,1.8433252088892917,1.0
2014-12-08,0.2594776175824495,1.8370059197948052,1.0
2014-12-09,0.2604099169263777,1.8305209508496856,1.0
2014-12-10,0.2581499124020301,1.8076971348594335,1.0
2014-12-11,0.25040733779095636,1.7815517096163431,1.0
2014-12-12,0.2488511314083957,1.787070363666266,1.0
2014-12-15,0.24537158632976752,1.7868519113768901,1.0
2014-12-16,0.23819398426492255,1.7726735382001035,1.0
2014-12-17,0.2391419164347166,1.7695615381534533,1.0
2014-12-18,0.2391419164347166,1.7688900520441484,1.0
2014-12-19,0.2391419164347166,1.8002906851445943,1.0
2014-12-22,0.24080802630548354,1.8128801769497356,1.0
2014-12-23,0.23877952936570612,1.8093925521453003,1.0
2014-12-24,0.239978401682849,1.8168297801155129,1.0
2014-12-26,0.23867750683511507,1.8184726637699058,1.0
2014-12-29,0.23683836487798898,1.8005834073402598,1.0
2014-12-30,0.2310288396579027,1.789724912260335,1.0
2015-01-02,0.2324631447778596,1.8010859255450764,1.0
2015-01-05,0.23069050417342646,1.7923948819773892,1.0
2015-01-06,0.22742890925443773,1.7619802488928977,1.0
2015-01-07,0.22662779746191097,1.7638801673302893,1.0
2015-01-08,0.22662779746191097,1.7841101067004088,1.0
2015-01-09,0.22662779746191097,1.8036292283847126,1.0
2015-01-12,0.22717648382078837,1.8007753294762605,1.0
2015-01-13,0.22506397642347614,1.7992688275041602,1.0
2015-01-14,0.2236685805093061,1.796541358324371,1.0
2015-01-15,0.22172545190854115,1.7976582802374566,1.0
2015-01-16,0.2171214981420792,1.7737208137684966,1.0
2015-01-19,0.21760635273478368,1.7882602587090692,1.0
2015-01-20,0.21760635273478368,1.8036636152051015,1.0
2015-01-21,0.21797856180019182,1.8074635738941927,1.0
2015-01-22,0.21657082154432988,1.8077916537109904,1.0
2015-01-23,0.21801482162449037,1.8227969313480576,1.0
2015-01-26,0.21694728699426602,1.82327025992705,1.0
2015-01-27,0.2170364616772587,1.8397600634270252,1.0
2015-01-28,0.21919074721066883,1.8499981529190996,1.0
2015-01-29,0.2148223542920486,1.8407026775355078,1.0
2015-01-30,0.21533569082354598,1.8399851702933114,1.0
2015-02-02,0.21492001331942623,1.84370464803912,1.0
2015-02-03,0.212442342864755,1.8437204179269182,1.0
2015-02-04,0.21344957380620078,1.8544665475612618,1.0
2015-02-05,0.21371955769002465,1.845882021399856,1.0
2015-02-06,0.2095675450710257,1.849137024550822,1.0
2015-02-09,0.20758408847264237,1.8419383936766893,1.0
2015-02-10,0.20717094218176052,1.8319476128366845,1.0
2015-02-11,0.20929645645561562,1.8420160931533003,1.0
2015-02-12,0.2093048987552566,1.8388454344917122,1.0
2015-02-13,0.2124307765469166,1.854802384606039,1.0
2015-02-16,0.21316972931795475,1.8562281080048257,1.0
2015-02-17,0.2126480124107849,1.8600949333843178,1.0
2015-02-23,0.2122193306237639,1.8674065598438225,1.0
2015-02-24,0.21224447574238292,1.875353964757989,1.0
2015-02-25,0.21249493807931638,1.8896559406618754,1.0
2015-02-26,0.2130498111761421,1.8930202582726343,1.0
2015-02-27,0.20998490909268067,1.8866620719858234,1.0
2015-03-02,0.2109921408448629,1.8988734020566076,1.0
2015-03-03,0.21421243248117083,1.9037653167382467,1.0
2015-03-04,0.21310499624674278,1.9014260123300284,1.0
2015-03-05,0.2125337734770693,1.901858218176382,1.0
2015-03-06,0.2159147828496406,1.9164880166114904,1.0
2015-03-09,0.21072169939883784,1.8978669305997182,1.0
2015-03-10,0.20992056313832314,1.8908800662124328,1.0
2015-03-11,0.2116637836350393,1.8884880293242825,1.0
2015-03-12,0.20703951539189364,1.8797352089779198,1.0
2015-03-13,0.20959579234693948,1.8948954923749923,1.0
2015-03-16,0.21458893901767495,1.8973603726530996,1.0
2015-03-17,0.21952827054240287,1.9388110904334084,1.0
2015-03-18,0.22020161338378808,1.937941953869782,1.0
2015-03-19,0.22087666979940523,1.9478727016877022,1.0
2015-03-20,0.21868040553034707,1.9480015561595574,1.0
2015-03-23,0.21765961067481476,1.9481782655230697,1.0
2015-03-24,0.2174944641643765,1.9532916637079127,1.0
2015-03-25,0.2159519485588694,1.955582756382721,1.0
2015-03-26,0.2129816431420914,1.9374622962437398,1.0
2015-03-27,0.21055524883093285,1.9354105043756178,1.0
2015-03-30,0.21007623166955125,1.9459510554460986,1.0
2015-03-31,0.21142610046098037,1.9571639365632438,1.0
2015-04-01,0.2087078487033841,1.9461449998436275,1.0
2015-04-02,0.20866354319809965,1.9475788908098155,1.0
2015-04-03,0.20902768725356696,1.963937478075197,1.0
2015-04-06,0.20526938343504503,1.965924540981293,1.0
2015-04-07,0.20398601151050233,1.9670397835811935,1.0
2015-04-08,0.2023143661370404,1.980132745776021,1.0
2015-04-09,0.20007840898702917,1.9803307822027152,1.0
2015-04-10,0.2040187594008009,2.0090427436558906,1.0
2015-04-13,0.2015702651209868,2.021002636681053,1.0
2015-04-14,0.20346651762825205,2.034829514944455,1.0
2015-04-15,0.20281106208092942,2.044082931411195,1.0
2015-04-16,0.2056786739847186,2.064071558788192,1.0
2015-04-17,0.20746238471871037,2.0685661061812075,1.0
2015-04-20,0.2067843555751125,2.072789454312429,1.0
2015-04-21,0.20647142236547855,2.0718875602981477,1.0
2015-04-22,0.20658614839823425,2.072058872876375,1.0
2015-04-23,0.2095526690183937,2.102376804230367,1.0
2015-04-24,0.21222354889067557,2.090757031135097,1.0
2015-04-27,0.2037216651854976,2.089699670941546,1.0
2015-04-28,0.2034082773689726,2.0810708629158734,1.0
2015-04-29,0.20319223880846882,2.0773727862677487,1.0
2015-04-30,0.2015630199888675,2.063318830755318,1.0
2015-05-04,0.2036695093152684,2.0696478295870793,1.0
2015-05-06,0.19613947849629743,2.0439316442207494,1.0
2015-05-07,0.19715111164001103,2.032054477118798,1.0
2015-05-08,0.19581832158150933,2.0277388864681787,1.0
2015-05-11,0.19583114300924206,2.040205588146433,1.0
2015-05-12,0.19560626940260145,2.0403123154719087,1.0
2015-05-13,0.19136435866732598,2.0583850020113945,1.0
2015-05-14,0.190950072845039,2.06543176614629,1.0
2015-05-15,0.189566863863681,2.052976430341221,1.0
2015-05-18,0.18863521644768777,2.06168427232673,1.0
2015-05-19,0.1890437818895775,2.0695432160401315,1.0
2015-05-20,0.19383334759357115,2.0891648921766044,1.0
2015-05-21,0.19158321942798928,2.0736629292851663,1.0
2015-05-22,0.19285347995642804,2.097715939169258,1.0
2015-05-26,0.19117642832214476,2.0975509370336414,1.0
2015-05-27,0.18880150725584738,2.063656207501869,1.0
2015-05-28,0.18605593712028845,2.0682429101814073,1.0
2015-05-29,0.18915651258495295,2.0732270601436493,1.0
2015-06-01,0.18622707861597465,2.062765261589467,1.0
2015-06-02,0.183003741851607,2.0416010458778584,1.0
2015-06-03,0.17913430631497063,2.027489956613141,1.0
2015-06-04,0.18037304730838843,2.039279572680542,1.0
2015-06-05,0.18198679355791686,2.0359271164732293,1.0
2015-06-08,0.1772162160881411,2.034577600284724,1.0
2015-06-09,0.17629708887875745,2.0343825525351655,1.0
2015-06-10,0.17356482719503946,2.022998941906748,1.0
2015-06-11,0.17266131837937232,2.0295978591539483,1.0
2015-06-12,0.17240564820654342,2.0264471521561287,1.0
2015-06-15,0.16982804212886005,2.017866703407943,1.0
2015-06-16,0.16748528056088796,2.005600220963533,1.0
2015-06-17,0.16855224887086745,2.0126425957406693,1.0
2015-06-18,0.16313520537363146,2.020788259976721,1.0
2015-06-19,0.16408941961399193,2.026805787510165,1.0
2015-06-22,0.16635257552201416,2.0358843129702398,1.0
2015-06-23,0.1690579274172641,2.0629793431393653,1.0
2015-06-24,0.16666683965910684,2.0681665281731196,1.0
2015-06-25,0.16366425908453147,2.0695174812241675,1.0
2015-06-26,0.16530646999983395,2.075691960609341,1.0
2015-06-29,0.16538441904872486,2.0476784497318494,1.0
2015-06-30,0.1658832499549171,2.0621272192699127,1.0
2015-07-01,0.16854588822097816,2.086913797477709,1.0
2015-07-02,0.1687857650218435,2.097894786088096,1.0
2015-07-03,0.16842188349979575,2.0963121635585598,1.0
2015-07-06,0.16420178670574848,2.04699311407136,1.0
2015-07-07,0.1609229022871178,2.0385201648793676,1.0
2015-07-08,0.15988011669320823,2.0159235759301564,1.0
2015-07-09,0.1630910136553148,2.028641317810415,1.0
2015-07-10,0.16229683782701737,2.03330510226107,1.0
2015-07-13,0.16387036811267675,2.0650333507340486,1.0
2015-07-14,0.1608697359105506,2.0643391213081466,1.0
2015-07-15,0.16322405986272337,2.080295228404839,1.0
2015-07-16,0.1695965487494584,2.0971416279958106,1.0
2015-07-17,0.16713185059057023,2.0877480024847914,1.0
2015-07-20,0.16519585389986796,2.0861200459150386,1.0
2015-07-21,0.16729201034470187,2.097912281360298,1.0
2015-07-22,0.16539780749879363,2.07984383243864,1.0
2015-07-23,0.16791781474668305,2.081932157958646,1.0
2015-07-24,0.1659884388626784,2.0641094143853813,1.0
2015-07-27,0.16611457578445676,2.0590524196747926,1.0
2015-07-28,0.16589433749286187,2.060605529026755,1.0
2015-07-29,0.16763407396151614,2.061558344548619,1.0
2015-07-30,0.1599816310848586,2.045447474363117,1.0
2015-07-31,0.1632289041291241,2.058354384988726,1.0
2015-08-03,0.16149251673975765,2.038328881112968,1.0
2015-08-04,0.16238855146855669,2.0591878880567185,1.0
2015-08-05,0.16218035661331817,2.0624643595171914,1.0
2015-08-06,0.1529176559596061,2.047082806101771,1.0
2015-08-07,0.15353009491127917,2.045444766893439,1.0
2015-08-10,0.15498346671109586,2.040645651744085,1.0
2015-08-11,0.15331370856653403,2.025005778407844,1.0
2015-08-12,0.15229054145112997,2.0152124996356733,1.0
2015-08-13,0.15246611675928984,2.02460022236494,1.0
2015-08-17,0.15099910170754205,2.010723047768528,1.0
2015-08-18,0.15051886196044556,2.000668579620289,1.0
2015-08-19,0.14828627785359244,1.9853147445023431,1.0
2015-08-20,0.148329197889214,1.9613275862880046,1.0
2015-08-21,0.14359636485388452,1.9230788439145412,1.0
2015-08-24,0.14224966290461424,1.8769684592787887,1.0
2015-08-25,0.14224966290461424,1.8959544192830464,1.0
2015-08-26,0.14224966290461424,1.9463371938963043,1.0
2015-08-27,0.14279862562322396,1.9618723422016624,1.0
2015-08-28,0.1435208179567057,1.9934264277587233,1.0
2015-08-31,0.1430138217534129,1.9985921720395894,1.0
2015-09-01,0.14041767555988335,1.972086610493555,1.0
2015-09-02,0.14083179003511526,1.9734585117465124,1.0
2015-09-03,0.14008784321964685,1.9756883710034356,1.0
2015-09-04,0.13844579791343042,1.9468884833089748,1.0
2015-09-07,0.13742804319075524,1.9449597421579254,1.0
2015-09-08,0.13742804319075524,1.9417793583246201,1.0
2015-09-09,0.13742804319075524,2.0004633325530965,1.0
2015-09-10,0.13956620160932762,2.029964720717962,1.0
2015-09-11,0.13650919295132902,2.0102232310981165,1.0
2015-09-14,0.13567182580455697,2.0016890703228034,1.0
2015-09-15,0.13596854403289974,2.008561030351346,1.0
2015-09-16,0.1392610404076527,2.0486565110390127,1.0
2015-09-17,0.13708789607763217,2.0504759993720083,1.0
2015-09-18,0.13774178378184165,2.072002271090519,1.0
2015-09-21,0.13455009318292616,2.0402038379434915,1.0
2015-09-22,0.13614265632396538,2.0591339077297026,1.0
2015-09-23,0.13233475348853532,2.0211843285515876,1.0
2015-09-24,0.13055240352000383,2.024207809729523,1.0
2015-09-25,0.13139983095404545,2.0207054983869,1.0
2015-09-30,0.13152582261590728,2.0426484964381864,1.0
2015-10-01,0.1335523170118788,2.060774547171236,1.0
2015-10-02,0.1328266403787331,2.0517450930832695,1.0
2015-10-05,0.1321879160964059,2.0614769463705747,1.0
2015-10-06,0.13345139497572264,2.0755874467104114,1.0
2015-10-07,0.13706050473259113,2.094949448786744,1.0
2015-10-08,0.13802582796119975,2.1100892499485355,1.0
2015-10-12,0.1368966267938825,2.1137132862227137,1.0
2015-10-13,0.13622005287544442,2.111994167460996,1.0
2015-10-14,0.1370716084940457,2.103302794668829,1.0
2015-10-15,0.13819557159904575,2.1287506440768493,1.0
2015-10-16,0.13782551762712297,2.1262161042444623,1.0
2015-10-19,0.13725755738762233,2.126608516319147,1.0
2015-10-20,0.13781715394579067,2.1367352809056372,1.0
2015-10-21,0.13696889066756535,2.1414846444946085,1.0
2015-10-22,0.13545616882994244,2.1218583982277472,1.0
2015-10-23,0.13497449927701977,2.1409142820701677,1.0
2015-10-26,0.13593749528658833,2.149712398998687,1.0
2015-10-27,0.13661176476090914,2.1467848752066803,1.0
2015-10-28,0.1345278044667389,2.145845666083551,1.0
2015-10-29,0.1344279315328581,2.138042930486334,1.0
2015-10-30,0.13493852763567935,2.1349469272349477,1.0
2015-11-02,0.13654827573896278,2.1421162152412525,1.0
2015-11-03,0.13629142464532717,2.157137238300629,1.0
2015-11-04,0.13705091848568335,2.162634919548991,1.0
2015-11-05,0.1363596013495117,2.159775903169866,1.0
2015-11-06,0.13464898948504342,2.153846005537925,1.0
2015-11-09,0.1348063965015722,2.139114506137432,1.0
2015-11-10,0.13068324198951206,2.1092061726203317,1.0
2015-11-11,0.13053643767684348,2.1105579878172778,1.0
2015-11-12,0.12917933338844756,2.107238291222849,1.0
2015-11-13,0.12668679855348308,2.0869479133892095,1.0
2015-11-16,0.12573341005805017,2.056491480661796,1.0
2015-11-17,0.1233123384804167,2.079182032930912,1.0
2015-11-18,0.12578845396343155,2.0798847275524612,1.0
2015-11-19,0.12641194769733036,2.1081745577424327,1.0
2015-11-20,0.12582609161195432,2.1097494713718463,1.0
2015-11-23,0.12681958943838803,2.1257865004739904,1.0
2015-11-24,0.12613246867552563,2.13989563684072,1.0
2015-11-25,0.12540192145357798,2.133435899074122,1.0
2015-11-26,0.12705871744950997,2.1564997405886777,1.0
2015-11-27,0.12663182645134569,2.1551680451496598,1.0
2015-11-30,0.12356205856490055,2.116584177792789,1.0
2015-12-01,0.127846643069018,2.1510626960341344,1.0
2015-12-02,0.1264180073484356,2.136066975820595,1.0
2015-12-03,0.1256758698299813,2.120348805327859,1.0
2015-12-04,0.12376941396797572,2.099976378946456,1.0
2015-12-07,0.12306319277541392,2.0891339486895752,1.0
2015-12-08,0.12290869753720207,2.0755467085659274,1.0
2015-12-09,0.12443915318446924,2.075755054623076,1.0
2015-12-10,0.12411683260972092,2.0806404995769134,1.0
2015-12-11,0.12387425431942126,2.077822929287233,1.0
2015-12-14,0.12359017728291463,2.056573695068659,1.0
2015-12-15,0.12452605046521925,2.0627192094792206,1.0
2015-12-16,0.12573910895328735,2.102206825386017,1.0
2015-12-17,0.1261995189939368,2.1120628994726727,1.0
2015-12-18,0.12608863862049974,2.110051104259743,1.0
2015-12-21,0.12523901008231994,2.116965393760793,1.0
2015-12-22,0.12792522992926436,2.1297393240216103,1.0
2015-12-23,0.12743250514922355,2.1372657306375107,1.0
2015-12-24,0.12709612622034638,2.1285304808355794,1.0
2015-12-28,0.12466785607334487,2.100342573611811,1.0
2015-12-29,0.12462107663243407,2.1035424195964993,1.0
2015-12-30,0.12342196795274335,2.098288381253381,1.0
2017-01-02,0.12342196795274335,2.0987136355284592,1.0
2017-01-03,0.12484190705249157,2.1175999354298924,1.0
2017-01-04,0.12431993766946728,2.119566179706438,1.0
2017-01-05,0.12467633624533117,2.1163866178609942,1.0
2017-01-06,0.12448053273136184,2.124153883937477,1.0
2017-01-09,0.12558595538781508,2.1249537849624547,1.0
2017-01-10,0.1254218519715169,2.1215751477744687,1.0
2017-01-11,0.12683793046840527,2.1530326786427443,1.0
2017-01-12,0.12739634435157732,2.165853078386927,1.0
2017-01-13,0.12699570794785106,2.156022629960627,1.0
2017-01-16,0.12608853896802172,2.1436138331019134,1.0
